subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,list,tType_study,trial_test,item_test,pair_test,tType_test,gonogo_answer,name,name_test,roboBCFS_1,roboBCFS_2,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
67,317422298,1,1101824.33146741,1101932.52960145,1101832.14639281,1101937.54273967,OK,OK,0,0,f,f,7.7868414928671,4.96749824704602,153,8,1,Not Studied,4,184,181,Not Studied,go,knife,mailbox,f,f,0,0,1102067.36447899,1102072.477677,1102075.75974704,1102079.47209222,Return,Return,9,0,0,,,0,0,NaN,NaN,dresser,5.08582073426805,1,Return,3.698212669231,1
67,317422298,2,1101836.15894002,1101940.51461049,1101840.07138125,1101944.42708491,OK,OK,1,3,NO RESPONSE,NO RESPONSE,NaN,NaN,56,99,1,Binocular,8,61,121,Binocular,go,clothes pin,glass,z,z,1,1,1102081.47335032,1102091.6697599,1102094.15136455,1102097.16318279,Return,Return,3,1,1,,,0,0,NaN,NaN,mailbox ,10.1840093766805,1,Return,2.9377707762178,1
67,317422298,3,1101842.45285909,1101946.22821859,1101847.66615825,1101951.34143291,OK,OK,0,0,f,f,5.15272799390368,5.0122070228681,85,25,1,Not Studied,10,141,155,Not Studied,nogo,foot stool,purse,f,f,0,0,1102099.24453648,1102108.62043255,1102110.58167018,1102114.49413314,Return,OK,0,0,0,,,0,0,NaN,NaN,plant,9.36397369229235,1,NO RESPONSE,NaN,1
67,317422298,4,1101850.61801807,1101954.00310601,1101857.2321897,1101959.91682647,OK,OK,0,0,f,f,6.50707757403143,5.82094303844497,141,155,1,Not Studied,3,153,8,CFS,nogo,purse,knife,f,f,0,0,1102116.23524501,1102119.96757944,1102122.25901944,1102126.17148753,Return,OK,2,0,0,,,0,0,NaN,NaN,bed,3.70871244138107,1,NO RESPONSE,NaN,1
67,317422298,5,1101861.4148136,1101966.9712647,1101865.32727807,1101970.88373189,OK,OK,9,9,NO RESPONSE,NO RESPONSE,NaN,NaN,53,23,1,Binocular,6,8,153,Binocular,go,floss,bed,z,z,1,1,1102131.00452741,1102133.35600461,1102136.09773315,1102139.00957944,Return,Return,5,1,1,,,0,0,NaN,NaN,bed,2.33874888345599,1,Return,2.83731344668195,1
67,317422298,6,1101868.78946063,1101973.82555678,1101872.70192298,1101977.73804781,OK,OK,7,10,NO RESPONSE,NO RESPONSE,NaN,NaN,172,170,1,Binocular,9,53,23,CFS,go,paint brush,floss,z,z,1,1,1102141.1409179,1102148.55556639,1102151.16721699,1102154.1791294,Return,Return,2,1,1,,,0,0,NaN,NaN,dresser,7.40160051733255,1,Return,2.95906824455597,1
67,317422298,7,1101876.42426294,1101980.0494997,1101879.33609745,1101982.76120889,OK,OK,9,2,j,j,2.82771197333932,2.62137794075534,143,128,1,CFS,11,32,122,Not Studied,go,high heel,chain,j,j,0,1,1102156.24041505,1102159.47244417,1102162.40429149,1102164.81581012,Return,Return,9,1,1,3#,3#,3.05296854460693,1.17510435936016,2,2,chain,3.20558454468846,1,Return,2.39342648163438,1
67,317422298,8,1101884.88959437,1101989.28531429,1101891.50374125,1101994.09834228,OK,OK,2,9,j,j,6.57779505685903,4.7289751758799,184,181,1,CFS,1,56,99,CFS,go,mailbox,clothes pin,j,j,0,1,1102166.62694945,1102174.92217038,1102177.01350678,1102179.92532409,Return,Return,2,0.931062779704023,0.945959468906766,3#,3#,2.71591194173409,1.01756624616965,2.03248971804528,2.02520949557939,shoe,8.26625653612427,1,Return,2.80752470111474,1
67,317422298,9,1101895.75644875,1101998.02081602,1101902.27055877,1102003.13403245,OK,OK,0,0,f,f,6.41445862571709,5.06500592082739,61,121,1,Not Studied,2,172,170,Binocular,nogo,glass,paint brush,f,f,0,0,1102182.24674299,1102193.4438278,1102195.55515648,1102199.46762668,Return,OK,1,0,0,,,0,0,NaN,NaN,box,11.1735388836823,1,NO RESPONSE,NaN,1
67,317422298,10,1101905.69268795,1102005.72566662,1101909.90535505,1102009.93831863,OK,OK,8,0,j,j,4.19775491720065,4.13581184507348,8,153,1,CFS,5,85,25,Binocular,go,bed,foot stool,j,j,0,1,1102202.71969547,1102207.32256773,1102209.11369486,1102212.32571812,Return,Return,1,1,1,3#,3#,2.20986472989898,2.83391052761698,2,2,screw,4.58790121972561,1,Return,3.11369606782682,1
