subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
45,23104627,1,10352724.7609165,10352824.7565925,10352729.2738867,10352827.1682014,OK,OK,0,0,j,j,4.44125044159591,2.37724749557674,85,25,foot stool,1,CFS,1,85,25,CFS,foot stool,j,j,nogo,0,1,10352959.1148477,10352960.8156427,10352964.6785225,10352968.4910028,Return,OK,1,0.955563036268284,0.962268714363257,2,3,1.6026840793584,2.91957675749789,2.02059464435333,2.01740792953551,NO RESPONSE,1.68500200845301,2,NO RESPONSE,NaN,2
45,23104627,2,10352736.3485111,10352831.701176,10352741.561967,10352836.4142826,OK,OK,0,0,f,f,5.13311076909304,4.6562565844506,53,23,floss,1,Not Studied,3,172,170,Not Studied,paint brush,f,f,nogo,0,0,10352972.2031552,10352976.4258951,10352979.6783514,10352983.2907263,Return,OK,3,0,0,,,0,0,NaN,NaN, ,4.21201119199395,2,NO RESPONSE,NaN,2
45,23104627,3,10352743.8134507,10352838.9459291,10352749.1269398,10352842.1580378,OK,OK,0,0,f,f,5.24382280185819,3.12322972714901,172,170,paint brush,1,Not Studied,2,53,23,CFS,floss,f,f,go,0,0,10352985.7823491,10352990.1549405,10352992.987111,10352996.2992855,Return,OK,6,0,0,,,0,0,NaN,NaN,  ,4.36023888364434,2,NO RESPONSE,NaN,2
45,23104627,4,10352752.2189525,10352845.4201524,10352757.932693,10352849.1325934,OK,OK,8,3,j,j,5.65397852659225,3.60872948542237,141,155,purse,1,CFS,12,32,122,Binocular,chain,j,j,go,0,1,10353000.0417388,10353002.2628695,10353005.8355325,10353008.1470526,Return,Return,4,1,0.925961078642316,2,1,1.96579106592392,5.42716947253213,2,2.03501788307817,NO RESPONSE,2.20429622195661,2,Return,2.2742954082787,2
45,23104627,5,10352761.5550896,10352853.2153297,10352767.0686943,10352857.5281055,OK,OK,0,0,f,f,5.49341757036746,4.22920242324471,50,80,dresser,1,Not Studied,6,153,8,Not Studied,knife,f,f,go,0,0,10353010.3785282,10353011.9492322,10353015.892138,10353018.6039521,Return,OK,12,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.55509869009256,2,NO RESPONSE,NaN,2
45,23104627,6,10352769.4502863,10352860.3799901,10352773.5629561,10352863.7922298,OK,OK,0,0,f,f,4.02994919754565,3.31225720047951,56,99,clothes pin,1,Not Studied,10,50,80,Binocular,dresser,f,f,nogo,0,0,10353020.9754832,10353022.1459306,10353025.2683251,10353028.2803004,Return,OK,9,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.15767497569323,2,NO RESPONSE,NaN,2
45,23104627,7,10352775.7244208,10352867.0744098,10352779.6369898,10352870.3865677,OK,OK,0,6,NO RESPONSE,NO RESPONSE,NaN,NaN,8,153,bed,1,Binocular,8,184,181,CFS,mailbox,z,z,go,1,1,10353030.1915576,10353031.1721369,10353033.8039657,10353035.2148534,Return,Return,9,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.965191628783941,2,Return,1.31268160045147,2
45,23104627,8,10352782.5989553,10352875.0193335,10352788.9131003,10352880.4331838,OK,OK,7,0,j,j,6.26460060663521,5.32819032296538,153,8,knife,1,CFS,5,8,153,Binocular,bed,j,j,go,0,1,10353036.9860217,10353039.6474414,10353042.5696602,10353044.2808193,Return,Return,11,1,1,1,1,2.52693178543335,1.16745589202616,2,2,  ,2.6424533110112,2,Return,1.62661074474454,2
45,23104627,9,10352797.0584208,10352885.9167837,10352799.9703376,10352889.7293011,OK,OK,10,1,NO RESPONSE,NO RESPONSE,NaN,NaN,143,128,high heel,1,Binocular,9,143,128,Not Studied,high heel,z,z,go,1,1,10353045.9118739,10353046.9122321,10353049.5142391,10353050.6249593,Return,Return,5,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.988192858174443,2,Return,1.06574431434274,2
45,23104627,10,10352804.7434485,10352893.7119046,10352807.1550649,10352895.9233493,OK,OK,11,4,j,j,2.34329909458756,2.15490943007171,61,121,glass,1,CFS,11,56,99,Not Studied,clothes pin,j,j,go,0,1,10353052.3360746,10353053.1266098,10353055.5482159,10353056.9591332,Return,Return,7,1,1,3,3,2.67691909492192,1.99302980885153,2,2,NO RESPONSE,0.771701917052269,2,Return,1.36751194670796,2
45,23104627,11,10352813.1189691,10352904.0386992,10352816.3310482,10352907.4509268,OK,OK,7,5,NO RESPONSE,NO RESPONSE,NaN,NaN,184,181,mailbox,1,Binocular,7,61,121,Binocular,glass,z,z,go,1,1,10353058.6702319,10353061.0615202,10353063.6935896,10353065.1045045,Return,Return,8,1,1,,,0,0,NaN,NaN, ,2.38119961135089,2,Return,1.31782843358815,2
45,23104627,12,10352819.3227634,10352911.0632827,10352822.8353644,10352914.1753579,OK,OK,4,8,NO RESPONSE,NO RESPONSE,NaN,NaN,32,122,chain,1,Binocular,4,141,155,CFS,purse,z,z,go,1,1,10353066.5554443,10353069.0867841,10353071.2384949,10353073.3499069,Return,Return,4,1,1,,,0,0,NaN,NaN,  ,2.51165863126516,2,Return,2.044497737661,2
45,23104627,13,10353079.6340115,10353159.8066407,10353083.2463864,10353162.5184705,OK,OK,3,12,NO RESPONSE,NO RESPONSE,NaN,NaN,155,141,lamp,2,Binocular,24,25,85,CFS,calculator,z,z,nogo,1,1,10353234.3756555,10353237.7075607,10353240.0994226,10353243.8119363,Return,OK,2,1,1,,,0,0,NaN,NaN,NO RESPONSE,3.31598051264882,2,NO RESPONSE,NaN,2
45,23104627,14,10353085.567933,10353164.7299471,10353089.2803692,10353168.6424817,OK,OK,2,0,NO RESPONSE,NO RESPONSE,NaN,NaN,25,85,calculator,2,Binocular,13,4,34,Not Studied,bandana,z,z,nogo,1,1,10353246.8538919,10353248.2445204,10353251.797114,10353255.1093057,Return,OK,6,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.373301114887,2,NO RESPONSE,NaN,2
45,23104627,15,10353095.144227,10353171.7745791,10353098.4563957,10353174.1861499,OK,OK,0,0,f,f,3.2576954998076,2.33599705435336,110,102,lazy chair,2,Not Studied,23,45,165,CFS,cutting board,f,f,go,0,0,10353256.880467,10353258.711351,10353261.9638095,10353263.9751258,Return,Return,8,0,0,,,0,0,NaN,NaN, ,1.81824981607497,2,Return,1.95877461135387,2
45,23104627,16,10353101.9586804,10353177.9986528,10353103.8699796,10353180.8105179,OK,OK,4,7,j,j,1.83497137017548,2.70359049923718,4,34,bandana,2,CFS,14,16,13,Binocular,book,j,j,go,0,1,10353267.2372844,10353268.1978874,10353270.8396624,10353272.2505042,Return,Return,3,0.967216100482006,0.875173319042947,2,1,3.52563619255569,3.30393819317466,2.01507525062625,2.06121616128858,NO RESPONSE,0.949039062485099,2,Return,1.36257097125053,2
45,23104627,17,10353108.9432852,10353186.5342605,10353110.8545744,10353187.8451349,OK,OK,3,11,j,j,1.818065084517,1.2476882878691,107,64,ring,2,CFS,21,147,146,Not Studied,hole punch,j,j,go,0,1,10353274.1518128,10353275.6124905,10353278.9950095,10353280.7061312,Return,Return,3,0.935506985031618,0.846481724890614,2,2,4.56697746027843,2.48069171903498,2.03030201004013,2.07690664456404, ,1.45013024844229,2,Return,1.62279627285898,2
45,23104627,18,10353114.8671817,10353192.7983757,10353116.3781739,10353194.7096109,OK,OK,0,0,j,f,1.42185420170426,1.89520663022995,147,146,hole punch,2,Not Studied,17,69,30,Binocular,umbrella,f,f,nogo,0,0,10353282.5073117,10353284.9185695,10353289.9922286,10353291.1029288,Return,Return,5,0,0,,,0,0,NaN,NaN,  ,2.39824474602938,2,Return,1.04917006567121,2
45,23104627,19,10353120.2207114,10353197.151274,10353123.2326595,10353198.8623681,OK,OK,0,0,f,f,2.99599204398692,1.62217386066914,81,96,stroller,2,Not Studied,20,177,179,CFS,paper towel,f,f,go,0,0,10353292.9942057,10353293.0542375,10353296.8267197,10353297.5371981,Return,Return,11,0,0,,,0,0,NaN,NaN, ,0.0469677709043026,2,Return,0.622387265786529,2
45,23104627,20,10353126.6549345,10353202.3546541,10353129.7669677,10353205.266578,OK,OK,8,10,NO RESPONSE,NO RESPONSE,NaN,NaN,45,165,cutting board,2,Binocular,15,81,96,Binocular,stroller,z,z,go,1,1,10353300.0188001,10353301.9297451,10353305.8826473,10353308.0941215,Return,Return,10,1,1,,,0,0,NaN,NaN, ,1.89401523210108,2,Return,2.1178966537118,2
45,23104627,21,10353132.5988285,10353207.2979088,10353135.9110247,10353211.0102798,OK,OK,6,2,NO RESPONSE,NO RESPONSE,NaN,NaN,177,179,paper towel,2,Binocular,19,107,64,Not Studied,ring,z,z,go,1,1,10353310.0053403,10353311.0457392,10353314.5883178,10353316.2995013,Return,Return,6,1,1,,,0,0,NaN,NaN, ,1.02704480290413,2,Return,1.62797631137073,2
45,23104627,22,10353137.9523449,10353213.6320259,10353142.2652167,10353215.9436091,OK,OK,0,0,f,f,4.24759682640433,2.2446909211576,161,163,pen,2,Not Studied,22,161,163,Not Studied,pen,f,f,go,0,0,10353319.0012708,10353320.5419722,10353323.6643084,10353325.375536,Return,Return,7,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.52672665379941,2,Return,1.69547165557742,2
