subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
26,1818984324,1,5437871.62161332,5437995.0589377,5437901.55039498,5437999.07148336,OK,OK,0,0,NO RESPONSE,f,NaN,3.94255885761231,184,181,mailbox,1,Not Studied,9,143,128,Binocular,high heel,f,f,go,0,0,5438180.46507919,5438186.19869397,5438192.36254727,5438193.67334231,Return,Return,10,0,0,,,0,0,NaN,NaN,bag,5.71047278586775,2,Return,1.28469072375447,2
26,1818984324,2,5437909.13513681,5438002.13337342,5437910.34590646,5438007.04647988,OK,OK,5,4,j,j,1.19106237683445,4.84377345908433,56,99,clothes pin,1,CFS,11,61,121,CFS,glass,j,j,go,0,1,5438196.65489434,5438200.30721483,5438204.32004483,5438207.43202697,Return,OK,8,0.183065899332366,0.195841666957349,2@,1!,3.99770366208788,3.90613689992792,2.99637039194034,2.94635641110335,shoes,3.62395262997597,2,NO RESPONSE,NaN,2
26,1818984324,3,5437919.62168727,5438012.31979973,5437923.13391735,5438015.93201444,OK,OK,4,3,NO RESPONSE,NO RESPONSE,NaN,NaN,85,25,foot stool,1,Binocular,8,53,23,Binocular,floss,z,z,go,1,1,5438211.62459315,5438224.36226203,5438228.87542692,5438231.18684045,Return,Return,12,1,1,,,0,0,NaN,NaN,lightswitch,12.7249843720347,2,Return,2.27385834697634,2
26,1818984324,4,5437928.87749669,5438018.39358195,5437932.58980349,5438020.00460437,OK,OK,9,3,j,j,3.69548548944294,1.58285769820213,172,170,paint brush,1,CFS,10,153,8,Not Studied,knife,j,j,go,0,1,5438233.16809999,5438245.79598508,5438249.40827042,5438251.81976457,Return,Return,5,0.170445845101409,0.239201552184392,2@,2@,1.35835715676305,2.9900676277109,3.05044130538749,2.80389170448358,bag,12.6043235324323,2,Return,2.30790364742279,2
26,1818984324,5,5437938.36345432,5438026.03831613,5437941.47540447,5438030.45113991,OK,OK,0,0,f,f,3.01716331019998,4.35353322234005,8,153,bed,1,Not Studied,12,50,80,CFS,dresser,f,f,go,0,0,5438255.90234592,5438267.53963807,5438270.89178038,5438272.70285146,Return,Return,10,0,0,,,0,0,NaN,NaN,drawers,11.6209408026189,2,Return,1.78327732533216,2
26,1818984324,6,5437945.06762515,5438033.23288355,5437948.27963268,5438037.04521756,OK,OK,7,1,NO RESPONSE,NO RESPONSE,NaN,NaN,153,8,knife,1,Binocular,4,32,122,Not Studied,chain,z,z,go,1,1,5438275.75448024,5438288.52272288,5438291.35453898,5438293.76605485,Return,Return,9,1,1,,,0,0,NaN,NaN,chain,12.743684685789,2,Return,2.3754071528092,2
26,1818984324,7,5437951.49164564,5438039.45677569,5437957.20526306,5438042.56872765,OK,OK,0,0,f,f,5.68011997826397,3.04645512625575,143,128,high heel,1,Not Studied,1,141,155,Binocular,purse,f,f,go,0,0,5438296.11751016,5438302.93181855,5438306.02374206,5438307.73474127,Return,Return,12,0,0,,,0,0,NaN,NaN,ribbon,6.78792214393616,2,Return,1.68943285662681,2
26,1818984324,8,5437960.06701844,5438046.03089855,5437961.47794511,5438046.84137046,OK,OK,2,7,j,j,1.30449821148068,0.784085973165929,50,80,dresser,1,CFS,5,85,25,Not Studied,foot stool,j,j,nogo,0,1,5438311.28704483,5438320.38272241,5438322.9343613,5438326.14637004,Return,OK,7,0.218856797279031,0.228572161485404,3#,3#,2.68876806027603,2.18196608374516,2.86615530833654,2.83552359133854,screw,9.08145486563444,2,NO RESPONSE,NaN,2
26,1818984324,9,5437966.66114981,5438050.99397936,5437969.973228,5438053.50554236,OK,OK,0,0,f,f,3.26184273231775,2.47669486235827,32,122,chain,1,Not Studied,6,184,181,CFS,mailbox,f,f,go,0,0,5438328.62790079,5438333.5009567,5438336.51282592,5438338.02379096,Return,Return,1,0,0,,,0,0,NaN,NaN,bag,4.85193056613207,2,Return,1.47073731198907,2
26,1818984324,10,5437973.47540779,5438057.87834639,5437976.98761824,5438061.69070997,OK,OK,4,1,NO RESPONSE,NO RESPONSE,NaN,NaN,141,155,purse,1,Binocular,7,172,170,CFS,paint brush,z,z,nogo,1,1,5438341.18578066,5438346.50910355,5438348.99064516,5438352.30272788,Return,OK,6,1,1,,,0,0,NaN,NaN,light,5.30131523683667,2,NO RESPONSE,NaN,2
