subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
13,1395212767,1,2598114.7,2598245.485,2598122.314,2598250.598,OK,OK,0,0,f,f,7.599797523,5.078419713,153,8,knife,1,Not Studied,6,32,122,Not Studied,chain,f,f,nogo,0,0,2598450.113,2598456.127,2598461.59,2598465.502,Return,OK,0,0,0,,,0,0,NaN,NaN,chain,5.997502542,2,NO RESPONSE,NaN,2
13,1395212767,2,2598128.177,2598254.39,2598131.79,2598258.003,OK,OK,3,3,NO RESPONSE,NO RESPONSE,NaN,NaN,50,80,dresser,1,Binocular,2,50,80,Binocular,dresser,z,z,nogo,1,1,2598468.364,2598474.787,2598477.97,2598481.882,Return,OK,0,1,1,,,0,0,NaN,NaN,chest of drawers,6.409832815,2,NO RESPONSE,NaN,2
13,1395212767,3,2598135.582,2598263.226,2598137.693,2598265.437,OK,OK,3,11,j,j,2.100798136,2.16923043,32,122,chain,1,CFS,1,184,181,Not Studied,mailbox,j,j,go,1,0,2598484.183,2598502.104,2598507.156,2598509.268,Return,Return,9,0.247505671,0.198187048,2@,2@,3.38464196,1.59105379,2.780424576,2.937635007,car,17.89297089,2,Return,2.015317685,2
13,1395212767,4,2598144.557,2598271.86,2598146.368,2598274.872,OK,OK,12,8,j,j,1.709217234,2.95759784,8,153,bed,1,CFS,9,172,170,CFS,paint brush,j,j,go,1,0,2598512.88,2598550.962,2598553.893,2598556.005,Return,Return,3,0.234130333,0.187476915,2,2,1.958820617,1.498538191,2.818750145,2.978602706,roof,38.05734013,2,Return,2.043408207,2
13,1395212767,5,2598152.582,2598280.465,2598158.695,2598285.178,OK,OK,0,0,f,f,6.059729222,4.688072146,141,155,purse,1,Not Studied,5,141,155,Binocular,purse,f,f,go,0,0,2598559.717,2598640.373,2598643.705,2598646.417,Return,Return,2,0,0,,,0,0,NaN,NaN,ribbon,80.6467856,2,Return,2.689894379,2
13,1395212767,6,2598163.508,2598289.04,2598167.42,2598291.952,OK,OK,0,10,NO RESPONSE,NO RESPONSE,NaN,NaN,172,170,paint brush,1,Binocular,4,153,8,CFS,knife,z,z,nogo,1,1,2598648.818,2598663.727,2598666.359,2598669.971,Return,OK,3,1,1,,,0,0,NaN,NaN,car ,14.87983071,2,NO RESPONSE,NaN,2
13,1395212767,7,2598172.413,2598299.416,2598174.824,2598302.628,OK,OK,11,12,j,j,2.323334243,3.200012195,184,181,mailbox,1,CFS,3,56,99,Not Studied,clothes pin,j,j,go,1,0,2598672.032,2598734.258,2598736.729,2598739.541,Return,Return,5,0.221477806,0.177345563,1,1,4.249679069,2.14031985,2.857719826,3.020258922,butterfly,62.20602493,2,Return,2.764329145,2
13,1395212767,8,2598200.759,2598310.223,2598206.073,2598314.935,OK,OK,0,0,f,f,5.29498655,4.657078185,61,121,glass,1,Not Studied,10,85,25,CFS,foot stool,f,f,go,0,0,2598744.104,2598757.681,2598760.963,2598762.674,Return,Return,10,0,0,,,0,0,NaN,NaN,screw,13.55684238,2,Return,1.608854055,2
13,1395212767,9,2598208.884,2598317.287,2598214.397,2598322.3,OK,OK,0,0,f,f,5.409860283,5.000532453,85,25,foot stool,1,Not Studied,8,8,153,Binocular,bed,f,f,go,0,0,2598765.416,2598798.425,2598801.737,2598803.648,Return,Return,12,0,0,,,0,0,NaN,NaN,car,32.99397278,2,Return,1.872699646,2
13,1395212767,10,2598217.859,2598325.682,2598219.57,2598327.593,OK,OK,7,12,j,j,1.610250084,1.813341693,143,128,high heel,1,CFS,11,61,121,Binocular,glass,j,j,go,1,0,2598807.04,2598835.997,2598838.468,2598839.879,Return,Return,6,0.209509027,0.21661036,2,2,4.446956599,3.041760246,2.897344444,2.873490469,spoon,28.93559189,2,Return,1.363205742,2
13,1395212767,11,2598226.774,2598333.456,2598230.387,2598336.868,OK,OK,3,5,NO RESPONSE,NO RESPONSE,NaN,NaN,53,23,floss,1,Binocular,12,143,128,CFS,high heel,z,z,go,1,1,2598842.801,2598851.666,2598854.247,2598855.658,Return,Return,6,1,1,,,0,0,NaN,NaN,shoe,8.845923655,2,Return,1.391087387,2
13,1395212767,12,2598234.509,2598339.9,2598237.621,2598343.512,OK,OK,8,3,NO RESPONSE,NO RESPONSE,NaN,NaN,56,99,clothes pin,1,Binocular,7,53,23,Not Studied,floss,z,z,go,1,1,2598857.749,2598931.692,2598934.654,2598937.466,Return,OK,11,1,1,,,0,0,NaN,NaN,box,73.91634842,2,NO RESPONSE,NaN,2
13,1395212767,13,2598954.725,2599069.872,2598959.338,2599074.785,OK,OK,0,0,f,f,4.594473596,4.896736702,16,13,book,2,Not Studied,14,177,179,Not Studied,paper towel,f,f,nogo,0,0,2599161.235,2599176.934,2599179.716,2599182.827,Return,OK,8,0,0,,,0,0,NaN,NaN,couch,15.67165877,2,NO RESPONSE,NaN,2
13,1395212767,14,2598964.951,2599078.377,2598968.463,2599081.789,OK,OK,4,5,NO RESPONSE,NO RESPONSE,NaN,NaN,110,102,lazy chair,2,Binocular,19,16,13,Binocular,book,z,z,nogo,1,1,2599185.079,2599203.989,2599207.472,2599211.084,Return,OK,3,1,1,,,0,0,NaN,NaN,book ,18.89026305,2,NO RESPONSE,NaN,2
13,1395212767,15,2598970.305,2599084.541,2598973.917,2599087.252,OK,OK,3,12,NO RESPONSE,NO RESPONSE,NaN,NaN,161,163,pen,2,Binocular,17,25,85,Not Studied,calculator,z,z,go,1,1,2599213.045,2599217.237,2599220.709,2599222.52,Return,Return,11,1,1,,,0,0,NaN,NaN,calculator,4.163226448,2,Return,1.786561778,2
