subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,list,tType_study,trial_test,item_test,pair_test,tType_test,gonogo_answer,name,name_test,roboBCFS_1,roboBCFS_2,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
63,284980574,1,777479.88547536,777587.052897904,777483.097478696,777589.764576603,OK,OK,0,6,j,j,3.14319473796058,2.6024394123815,85,25,1,CFS,7,61,121,CFS,go,foot stool,glass,j,j,1,0,777744.962319144,777757.840425497,777761.702820374,777762.713455676,Return,Return,2,0.945959468906766,1,3,2,4.19758556815798,0.981466795961958,2.02520949557939,2,shoe,12.8525806016987,1,Return,0.96790060994681,1
63,284980574,2,777493.283874179,777594.587665477,777496.796083466,777597.299345987,OK,OK,1,2,j,j,3.44807419658173,2.61126181692816,141,155,1,CFS,12,172,170,Not Studied,go,purse,paint brush,j,j,1,0,777765.10497931,777773.860465769,777777.422668883,777779.233874315,Return,Return,8,1,0.955563036268284,2,2,2.45718465005879,3.15759537617417,2,2.02059464435333,book,8.74111609393731,1,Return,1.71119996835478,1
63,284980574,3,777502.829897653,777602.632732848,777508.343379529,777604.643967317,OK,OK,6,9,f,j,5.46952138119377,1.9578693053918,61,121,1,CFS,1,8,153,CFS,nogo,glass,bed,j,j,1,0,777780.99496518,777786.108213608,777788.980007419,777792.892450155,Return,OK,3,1,0.913100716282262,,2,3.56993047399551,4.01258771938726,2,2.04147204829069,bed,5.09851373208221,1,NO RESPONSE,NaN,1
63,284980574,4,777512.375887017,777608.76656427,777516.988795715,777613.379495606,OK,OK,0,0,f,f,4.56305040034931,4.5995440891711,56,99,1,Not Studied,9,53,23,Binocular,nogo,clothes pin,floss,f,f,0,0,777795.113841256,777811.75435121,777815.896930179,777819.809415173,Return,OK,3,0,0,,,0,0,NaN,NaN,mailbox,16.6183941762429,1,NO RESPONSE,NaN,1
63,284980574,5,777521.971946275,777617.191934992,777525.884392935,777621.104356296,OK,OK,6,1,NO RESPONSE,NO RESPONSE,NaN,NaN,184,181,1,Binocular,8,32,122,Not Studied,go,mailbox,chain,z,z,1,1,777821.760619681,777824.71250878,777829.175327935,777831.18658293,Return,Return,4,1,1,,,0,0,NaN,NaN,chain,2.9229551856406,1,Return,1.92394343495835,1
63,284980574,6,777528.385969334,777623.235667894,777533.899466001,777628.749168485,OK,OK,0,0,f,f,5.45612387103029,5.42567377688829,53,23,1,Not Studied,4,153,8,Binocular,go,floss,knife,f,f,0,0,777833.43803444,777852.079736994,777854.091000441,777856.302394347,Return,Return,1,0,0,,,0,0,NaN,NaN,pole,18.6281423476757,1,Return,2.15905653277878,1
63,284980574,7,777538.852554643,777632.941787464,777542.76501881,777636.854240462,OK,OK,9,1,NO RESPONSE,NO RESPONSE,NaN,NaN,32,122,1,Binocular,5,85,25,CFS,go,chain,foot stool,z,z,1,1,777858.233612311,777862.226104151,777865.217960602,777866.628917493,Return,Return,9,1,1,,,0,0,NaN,NaN,notebook,3.97607253270689,1,Return,1.3835554580437,1
63,284980574,8,777546.767539842,777639.295780863,777550.680032986,777645.009393802,OK,OK,6,1,j,f,3.81774194375612,5.64478230592795,153,8,1,CFS,6,184,181,Binocular,go,knife,mailbox,j,j,1,0,777868.44003569,777880.277482554,777883.639598977,777884.750294377,Return,Return,10,1,0.872525292869424,2,,2.60472781943183,4.62620578237021,2,2.06263609403412,desk,11.8167515815003,1,Return,1.07301061996259,1
63,284980574,9,777555.713164695,777647.641062335,777559.625664782,777651.553522578,OK,OK,1,0,NO RESPONSE,NO RESPONSE,NaN,NaN,143,128,1,Binocular,10,56,99,Not Studied,nogo,high heel,clothes pin,z,z,1,1,777886.851609256,777899.469565149,777902.331343352,777906.243815669,Return,OK,3,1,1,,,0,0,NaN,NaN,pillow,12.5962141053751,1,NO RESPONSE,NaN,1
63,284980574,10,777562.447425828,777654.445312894,777567.060307963,777660.158951188,OK,OK,0,0,f,f,4.56900615734048,5.70245785522275,50,80,1,Not Studied,11,143,128,Not Studied,go,dresser,high heel,f,f,0,0,777908.515231084,777912.747920345,777916.019986242,777917.130683151,Return,Return,5,0,0,,,0,0,NaN,NaN,shoe,4.2119224407943,1,Return,1.09103907749522,1
63,284980574,11,777571.573149621,777663.681128995,777575.485663291,777667.593591351,OK,OK,9,0,NO RESPONSE,NO RESPONSE,NaN,NaN,8,153,1,Binocular,3,50,80,Binocular,go,bed,dresser,z,z,1,1,777918.961835282,777929.018161874,777931.689856016,777933.300874845,Return,Return,9,1,1,,,0,0,NaN,NaN,desk ,10.0285116282757,1,Return,1.58031276857946,1
63,284980574,12,777577.626993515,777669.784967019,777583.840889135,777674.497932192,OK,OK,0,0,f,f,6.11666443804279,4.61817201634403,172,170,1,Not Studied,2,141,155,CFS,go,paint brush,purse,f,f,0,0,777935.312093317,777971.454867581,777975.407358262,777978.11906292,Return,Return,6,0,0,,,0,0,NaN,NaN,NO RESPONSE,36.132180315326,1,Return,2.67660278861877,1
63,284980574,13,777990.666957547,778081.404030391,777994.579402094,778085.316501199,OK,OK,6,2,NO RESPONSE,NO RESPONSE,NaN,NaN,155,141,2,Binocular,14,25,85,CFS,go,lamp,calculator,z,z,1,1,778172.47135088,778179.545816708,778183.328178177,778185.239385752,Return,Return,7,1,1,,,0,0,NaN,NaN,calculator,7.05851619527675,1,Return,1.80139477783814,1
63,284980574,14,778000.523165151,778087.547935679,778003.535029275,778093.361594227,OK,OK,0,0,f,f,2.99947991641238,5.7862628508592,81,96,2,Not Studied,24,155,141,Not Studied,go,stroller,lamp,f,f,0,0,778187.150543522,778192.644068436,778194.855433666,778196.966838106,Return,Return,1,0,0,,,0,0,NaN,NaN,book,5.48267288552597,1,Return,2.09749590163119,1
63,284980574,15,778006.757060293,778096.773727719,778009.068568629,778099.285289543,OK,OK,2,4,j,j,2.26136509410571,2.47221657936461,16,13,2,CFS,16,110,102,CFS,nogo,book,lazy chair,j,j,1,0,778199.318245878,778214.817747679,778216.779264512,778220.691716001,Return,OK,0,0.872525292869424,0.905681482730411,2,2,1.91887641993584,1.63418267990258,2.06263609403412,2.04524950284865,chair,15.4738133536885,1,NO RESPONSE,NaN,1
63,284980574,16,778014.42187774,778106.479835215,778018.334378732,778110.392277649,OK,OK,3,9,NO RESPONSE,NO RESPONSE,NaN,NaN,45,165,2,Binocular,18,16,13,Binocular,nogo,cutting board,book,z,z,1,1,778222.522885036,778225.99507777,778228.78678867,778232.699266118,Return,OK,9,1,1,,,0,0,NaN,NaN,book,3.45264688739553,1,NO RESPONSE,NaN,1
63,284980574,17,778021.5163772,778113.394125259,778025.428840763,778117.306658247,OK,OK,9,0,NO RESPONSE,NO RESPONSE,NaN,NaN,177,179,2,Binocular,19,161,163,Not Studied,go,paper towel,pen,z,z,1,1,778234.50039376,778241.875052559,778244.216493924,778245.727449336,Return,Return,4,1,1,,,0,0,NaN,NaN,pen,7.34639679873362,1,Return,1.43815699033439,1
63,284980574,18,778027.640190901,778119.668114831,778032.253134613,778122.579963833,OK,OK,0,0,f,f,4.56110529380385,2.85669297468849,110,102,2,Not Studied,15,45,165,Binocular,go,lazy chair,cutting board,f,f,0,0,778247.608665021,778251.561145138,778256.174057458,778257.985196785,Return,Return,1,0,0,,,0,0,NaN,NaN,coin,3.94157828320749,1,Return,1.7840005022008,1
63,284980574,19,778040.768458666,778125.611857966,778042.079316218,778127.723186039,OK,OK,3,6,j,j,1.21636141312774,2.02462171693332,69,30,2,CFS,23,177,179,CFS,go,umbrella,paper towel,j,j,1,0,778259.896321956,778275.576261972,778277.407384523,778278.518116748,Return,Return,1,0.833752918075181,0.871508956009601,2,2,1.11003352998133,1.00701941829824,2.08409071710766,2.06318256582223,chair,15.6607530676993,1,Return,1.02958409313578,1
63,284980574,20,778048.853582132,778133.356753797,778052.866098851,778136.568773131,OK,OK,0,0,f,f,3.9066487691598,3.19133552210405,147,146,2,Not Studied,22,107,64,Binocular,go,hole punch,ring,f,f,0,0,778280.779512933,778297.400010384,778300.15177174,778301.262399828,Return,Return,10,0,0,,,0,0,NaN,NaN,mirror,16.5924603274325,1,Return,1.044154885225,1
63,284980574,21,778055.908017347,778140.55125872,778059.820451932,778144.463754279,OK,OK,1,10,NO RESPONSE,NO RESPONSE,NaN,NaN,25,85,2,Binocular,13,4,34,Not Studied,nogo,calculator,bandana,z,z,1,1,778302.963503896,778316.101743201,778318.903530984,778322.815960439,Return,OK,6,1,1,,,0,0,NaN,NaN,desk,13.1195902478648,1,NO RESPONSE,NaN,1
63,284980574,22,778062.191976345,778146.465013588,778065.504059097,778149.176723377,OK,OK,3,0,j,j,3.23163400124758,2.67443099443335,107,64,2,CFS,20,147,146,Not Studied,go,ring,hole punch,j,j,1,0,778324.677138568,778349.512811473,778351.714139059,778353.725417297,Return,Return,6,0.796703469893462,0.838625802655424,2,2,1.35139505913452,3.10624805340966,2.10583990706916,2.08132374712688,plate,24.820216189255,1,Return,1.99108855030499,1
63,284980574,23,778069.876782448,778153.529445696,778072.88870996,778156.941606053,OK,OK,0,0,f,f,2.91452035342809,3.39354057994206,161,163,2,Not Studied,17,69,30,Binocular,go,pen,umbrella,f,f,0,0,778355.556568523,778359.048805755,778361.890587453,778363.201378297,Return,Return,8,0,0,,,0,0,NaN,NaN,book,3.47635943896603,1,Return,1.23819315165747,1
63,284980574,24,778075.660418922,778160.243682856,778077.071309104,778162.154889525,OK,OK,4,9,j,j,1.39456565480214,1.8151400166098,4,34,2,CFS,21,81,96,CFS,go,bandana,stroller,j,j,1,0,778365.092570955,778373.107634362,778375.869382048,778377.580461881,Return,Return,10,0.941193940124833,0.806983372953089,2,2,2.1897548145778,3.29504731964574,2.02752217064167,2.09967546203543,umbrella,7.98764627915807,1,Return,1.66662672208622,1
63,284980574,25,778383.284045327,778469.508292813,778389.397865756,778473.921074674,OK,OK,0,0,f,f,6.09144234610721,4.35899592179339,122,32,3,Not Studied,30,78,98,CFS,go,lure,sweater,f,f,0,0,778581.598830521,778591.234900597,778594.747118335,778595.757752128,Return,Return,5,0,0,,,0,0,NaN,NaN,rope,9.62249387183692,1,Return,0.97008870402351,1
63,284980574,26,778393.300319747,778476.922943715,778397.212817117,778480.835421164,OK,OK,7,5,NO RESPONSE,NO RESPONSE,NaN,NaN,113,76,3,Binocular,31,121,61,Not Studied,go,radio,mug,z,z,1,1,778597.398799069,778601.401317384,778603.362558328,778604.773417722,Return,Return,1,1,1,,,0,0,NaN,NaN,mug,3.9820352322422,1,Return,1.33819378563203,1
63,284980574,27,778400.044607657,778482.726597823,778402.656251311,778484.837956081,OK,OK,9,1,j,j,2.57024614769034,2.05212245730218,174,131,3,CFS,32,111,125,CFS,nogo,paint tray,kid toy,j,j,1,0,778606.934780069,778616.320747592,778618.652136825,778622.564597068,Return,OK,2,0.776534852804094,0.665804026158907,2,2,3.77048370850671,1.19451732094466,2.11824015385063,2.19467855560346,raddle,9.37331467110198,1,NO RESPONSE,NaN,1
63,284980574,28,778407.409175989,778489.220693229,778408.619991252,778491.332012247,OK,OK,2,5,j,j,1.18931616097689,2.06974885368254,97,151,3,CFS,29,117,135,Binocular,nogo,scissors,plane,j,j,1,0,778624.325753133,778630.819539447,778632.550890768,778636.463374857,Return,OK,0,0.747235194466057,0.640682384269812,2,2,3.77996206581222,4.92071281818622,2.13702029423048,2.21434578552432,hat,6.47758946835529,1,NO RESPONSE,NaN,1
63,284980574,29,778413.993368708,778497.04563907,778417.905846156,778500.95810203,OK,OK,8,5,NO RESPONSE,NO RESPONSE,NaN,NaN,111,125,3,Binocular,27,97,151,Not Studied,go,kid toy,scissors,z,z,1,1,778638.444625888,778643.357710654,778645.318920508,778647.230134724,Return,Return,0,1,1,,,0,0,NaN,NaN,scissors,4.88615029177163,1,Return,1.82771921763197,1
63,284980574,30,778420.697593278,778503.809894809,778424.610025147,778507.722344185,OK,OK,4,3,NO RESPONSE,NO RESPONSE,NaN,NaN,52,26,3,Binocular,35,122,32,Binocular,go,deoderant,lure,z,z,1,1,778649.021282678,778661.959439517,778665.751481846,778667.963170355,Return,Return,8,1,1,,,0,0,NaN,NaN,hook,12.9085627853638,1,Return,2.15413218934555,1
63,284980574,31,778426.951494584,778510.813964923,778428.7626484,778512.325237577,OK,OK,3,5,j,j,1.79003021202516,1.44341336621437,11,103,3,CFS,36,113,76,CFS,go,bib,radio,j,j,1,0,778669.784319555,778676.478576812,778679.950740568,778681.361650974,Return,Return,8,0.719041049905831,0.616508614226498,2,2,1.17643737777589,2.04447936776816,2.15601838351725,2.23424125928026,tabet,6.67275906004943,1,Return,1.33023587288335,1
63,284980574,32,778433.375538383,778516.27771558,778437.388101586,778521.190804572,OK,OK,0,0,f,f,3.97351226059254,4.89119778899476,78,98,3,Not Studied,25,174,131,Binocular,go,sweater,paint tray,f,f,0,0,778684.383532518,778700.103425096,778702.795087066,778704.005854638,Return,Return,7,0,0,,,0,0,NaN,NaN,machine,15.7043863602448,1,Return,1.18864787020721,1
63,284980574,33,778440.349932643,778523.862518937,778441.760819504,778524.873119225,OK,OK,5,2,j,j,1.31893771351315,0.970286112395115,121,61,3,CFS,26,163,161,Not Studied,nogo,mug,moccosin,j,j,1,0,778705.977125378,778709.229176961,778712.090970558,778716.003436234,Return,OK,7,0.691910706667291,0.593246951605605,2,2,3.26266200708589,1.84494812611307,2.17523695107044,2.25436762570634,box,3.22230358689558,1,NO RESPONSE,NaN,1
63,284980574,34,778445.763353214,778528.795588435,778449.575734343,778533.308435526,OK,OK,0,0,f,f,3.72913032548968,4.49272350838874,95,66,3,Not Studied,34,95,66,Not Studied,go,shoe,shoe,f,f,0,0,778717.754527791,778731.673304801,778733.574457829,778735.185433192,Return,Return,0,0,0,,,0,0,NaN,NaN,guitar,13.9078105809167,1,Return,1.51173236744944,1
63,284980574,35,778452.347484356,778535.910067194,778455.459469249,778538.72186787,OK,OK,0,0,f,f,3.09667698876001,2.74597554001957,163,161,3,Not Studied,33,52,26,Binocular,go,moccosin,deoderant,f,f,0,0,778736.776489022,778744.131171238,778746.352518572,778747.66335741,Return,Return,3,0,0,,,0,0,NaN,NaN,deodorant,7.33320394123439,1,Return,1.28507975873072,1
63,284980574,36,778463.554562745,778542.023910866,778467.467025101,778545.936374731,OK,OK,9,1,NO RESPONSE,NO RESPONSE,NaN,NaN,117,135,3,Binocular,28,11,103,CFS,go,plane,bib,z,z,1,1,778749.344413357,778753.156799316,778755.388186707,778757.999860546,Return,Return,0,1,1,,,0,0,NaN,NaN,plane,3.79689422866795,1,Return,2.57696316461079,1
63,284980574,37,778765.754757195,778851.138440637,778769.66718997,778855.050907822,OK,OK,8,5,NO RESPONSE,NO RESPONSE,NaN,NaN,154,176,4,Binocular,41,89,72,CFS,go,ladle,sponge,z,z,1,1,778930.038091972,778935.671650072,778937.75296754,778939.664153684,Return,Return,1,1,1,,,0,0,NaN,NaN,sponge,5.62210056418553,1,Return,1.80303924414329,1
63,284980574,38,778772.60899977,778857.422424386,778781.1243854,778859.133505729,OK,OK,8,4,j,j,8.41092640382703,1.64160022744909,59,79,4,CFS,42,64,107,Not Studied,go,keys,watch,j,j,1,0,778942.986274381,778945.948146791,778949.170162717,778950.280863248,Return,Return,5,0.570862981421448,0.595860370082741,2,2,3.21808766384776,2.26199861074171,2.27472756437813,2.25205569857481,clock,2.9374016164802,1,Return,1.06536662881263,1
63,284980574,39,778786.38768232,778863.616289392,778788.298929739,778865.527500589,OK,OK,1,8,j,j,1.89582692540716,1.89541761984583,62,123,4,CFS,43,125,111,CFS,nogo,watering pot,cork screw,j,j,1,0,778954.663626356,779005.445574898,779008.307361854,779012.219810023,Return,OK,9,0.658527552249238,0.576325743583194,2,2,3.94704340258426,1.71094182613611,2.20027462721013,2.26966415108625,picture,50.7690222156234,1,NO RESPONSE,NaN,1
63,284980574,40,778792.931768233,778870.020372909,778794.642901795,778872.331810914,OK,OK,6,4,j,j,1.62342869408894,2.28306401974987,125,111,4,CFS,39,133,192,Binocular,nogo,cork screw,guitar,j,j,1,0,779013.970946857,779035.654590243,779039.226844282,779043.139296979,Return,OK,3,0.636938451146468,0.557431538315929,2,2,1.81440538673092,3.74421703858662,2.21736267130257,2.28744957148753,table,21.6682464368641,1,NO RESPONSE,NaN,1
63,284980574,41,778798.345221404,778876.964692874,778802.25771485,778880.877161267,OK,OK,0,8,NO RESPONSE,NO RESPONSE,NaN,NaN,26,52,4,Binocular,48,154,176,Not Studied,go,camera,ladle,z,z,1,1,779044.960444066,779048.292232946,779050.373818757,779051.98483336,Return,Return,0,1,1,,,0,0,NaN,NaN,key,3.31813208200037,1,Return,1.59267856332008,1
63,284980574,42,778804.399032699,778883.098571687,778807.611077086,778887.111080256,OK,OK,0,0,f,f,3.1395677360706,3.99598844407592,89,72,4,Not Studied,37,59,79,Binocular,go,sponge,keys,f,f,0,0,779053.926075385,779058.378890704,779060.250059087,779061.760985219,Return,Return,1,0,0,,,0,0,NaN,NaN,container,4.4400039963657,1,Return,1.49977738724556,1
63,284980574,43,778810.783008027,778889.912844797,778812.694279292,778891.62391648,OK,OK,6,1,j,j,1.8913644090062,1.66963795479387,133,192,4,CFS,40,62,123,CFS,go,guitar,watering pot,j,j,1,0,779063.742263719,779080.542838678,779083.244532255,779085.555949735,Return,Return,10,0.616057124964936,0.539156758775619,2,2,2.12193317668034,2.96428597092952,2.23462245309327,2.30541373833551,brush,16.7827004442224,1,Return,2.24023122736253,1
63,284980574,44,778818.157723875,778895.776534299,778822.070179289,778899.689025331,OK,OK,3,4,NO RESPONSE,NO RESPONSE,NaN,NaN,139,14,4,Binocular,44,139,14,Binocular,go,bobby pin,bobby pin,z,z,1,1,779087.267039831,779091.799892784,779094.371535883,779096.082620243,Return,Return,7,1,1,,,0,0,NaN,NaN,bobby pin,4.52132870943751,1,Return,1.60874652012717,1
