subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
16,1627500848,1,3523116.40628125,3523216.50901058,3523121.21933093,3523221.62219799,OK,OK,0,0,f,f,4.79335236782208,5.08529918594286,141,155,purse,1,Not Studied,3,143,128,Not Studied,high heel,f,f,go,0,0,3523373.93759438,3523381.14210253,3523384.80438155,3523386.11523363,Return,Return,6,0,0,,,0,0,NaN,NaN,belt,7.18429859448224,2,Return,1.29324687225744,2
16,1627500848,2,3523126.61270431,3523225.34451555,3523130.52516633,3523228.35640318,OK,OK,0,9,NO RESPONSE,NO RESPONSE,NaN,NaN,172,170,paint brush,1,Binocular,10,184,181,Binocular,mailbox,z,z,go,1,1,3523388.51673635,3523397.91258487,3523400.58426461,3523402.39539666,Return,Return,1,1,1,,,0,0,NaN,NaN,NO RESPONSE,9.38025692570955,2,Return,1.8004862149246,2
16,1627500848,3,3523134.7978031,3523230.43770561,3523139.61081958,3523234.85047476,OK,OK,0,0,f,f,4.79287756280974,4.38800593698397,61,121,glass,1,Not Studied,11,141,155,Not Studied,purse,f,f,go,0,0,3523406.0877372,3523410.42043756,3523413.97266475,3523416.2841154,Return,Return,10,0,0,,,0,0,NaN,NaN,NO RESPONSE,4.31258529052138,2,Return,2.21948155388236,2
16,1627500848,4,3523143.60332895,3523237.91240014,3523145.01421276,3523239.32332379,OK,OK,12,5,j,j,1.30707719037309,1.34505283692852,8,153,bed,1,CFS,4,8,153,CFS,bed,j,j,go,1,0,3523418.91576301,3523425.60993668,3523430.53301404,3523432.24407482,Return,Return,1,0.16643554184904,0.125072530460235,2@,3#,2.16622756372826,3.8480926251625,3.06872396074853,3.29861191044983, ,6.67573987925425,2,Return,1.67427290370688,2
16,1627500848,5,3523152.56895735,3523245.79732467,3523157.18185243,3523250.11004157,OK,OK,0,0,f,f,4.59676860971376,4.27558491146192,153,8,knife,1,Not Studied,7,50,80,Binocular,dresser,f,f,nogo,0,0,3523435.11591007,3523440.4892375,3523444.16156832,3523446.97333003,Return,OK,11,0,0,,,0,0,NaN,NaN,dresser,5.36284640291706,2,NO RESPONSE,NaN,2
16,1627500848,6,3523161.57458046,3523253.74230253,3523163.38573786,3523257.35459512,OK,OK,6,10,j,j,1.74288358446211,3.54621772374958,32,122,chain,1,CFS,6,32,122,CFS,chain,j,j,go,1,0,3523449.32480827,3523453.66753267,3523455.95893737,3523458.07028321,Return,Return,0,0.154961938235512,0.116450377874922,2@,2@,5.23702137080709,2.48744938425184,3.12436203889577,3.35922931837562,NO RESPONSE,4.31318868231028,2,Return,2.03092631651089,2
16,1627500848,7,3523169.76970841,3523267.80112251,3523171.38071543,3523269.21199153,OK,OK,10,3,j,j,1.58733106730506,1.31070116255432,184,181,mailbox,1,CFS,2,153,8,Not Studied,knife,j,j,nogo,1,0,3523460.77196562,3523464.24413399,3523467.15595216,3523470.66815387,Return,OK,4,0.144279292961879,0.149525244974292,2@,2@,3.66735566321363,3.31690224528188,3.18120522735741,3.15263137604261,NO RESPONSE,3.44954827101901,2,NO RESPONSE,NaN,2
16,1627500848,8,3523180.53644875,3523274.79551631,3523183.44830285,3523277.90745951,OK,OK,10,8,NO RESPONSE,NO RESPONSE,NaN,NaN,53,23,floss,1,Binocular,12,85,25,CFS,foot stool,z,z,go,1,1,3523472.43927854,3523477.17223046,3523480.44430036,3523481.75512045,Return,Return,11,1,1,,,0,0,NaN,NaN,NO RESPONSE,4.71752935973927,2,Return,1.240348524414,2
16,1627500848,9,3523189.40203185,3523280.3689754,3523192.11372349,3523283.38089443,OK,OK,12,9,NO RESPONSE,NO RESPONSE,NaN,NaN,56,99,clothes pin,1,Binocular,9,56,99,Binocular,clothes pin,z,z,go,1,1,3523486.67818605,3523498.57563722,3523501.48744604,3523503.69884987,Return,Return,2,1,1,,,0,0,NaN,NaN,bed,11.8854684620164,2,Return,2.11604318674654,2
16,1627500848,10,3523195.40579256,3523285.97250538,3523196.71660661,3523287.08321161,OK,OK,2,7,j,j,1.2698784978129,1.00243197986856,143,128,high heel,1,CFS,1,172,170,Binocular,paint brush,j,j,go,1,0,3523507.17100073,3523517.37743798,3523520.84957405,3523522.96092654,Return,Return,12,0.134333079558818,0.141444821324035,2@,2@,4.91570208548238,3.04673780833309,3.23927962859632,3.19721237534134,NO RESPONSE,10.1836538491771,2,Return,2.02488636225462,2
16,1627500848,11,3523203.2006765,3523292.52661277,3523205.91234369,3523295.83869972,OK,OK,12,6,NO RESPONSE,NO RESPONSE,NaN,NaN,50,80,dresser,1,Binocular,5,61,121,CFS,glass,z,z,nogo,1,1,3523525.69261281,3523542.01286954,3523545.78522514,3523548.59694217,Return,OK,11,1,1,,,0,0,NaN,NaN,table,16.30876058992,2,NO RESPONSE,NaN,2
16,1627500848,12,3523208.724106,3523297.889969,3523213.83731243,3523304.30395911,OK,OK,0,0,f,f,5.07074745371938,6.3959840494208,85,25,foot stool,1,Not Studied,8,53,23,Not Studied,floss,f,f,go,0,0,3523550.91842711,3523555.21110531,3523558.43310607,3523561.54504384,Return,OK,8,0,0,,,0,0,NaN,NaN,NO RESPONSE,4.26626327866688,2,NO RESPONSE,NaN,2
16,1627500848,13,3523574.67324783,3523670.52331782,3523578.08541781,3523675.63650523,OK,OK,11,3,j,f,3.38226179219782,5.03104433882982,177,179,paper towel,2,CFS,21,4,34,Not Studied,bandana,j,j,go,1,0,3523762.21069449,3523782.21322095,3523785.0750044,3523786.68601263,Return,Return,1,0.133801068059297,0.142592440378944,2@,,4.03564253132301,4.29395730009206,3.24254261764324,3.19068159796606,chair,19.9859716701321,2,Return,1.56152799678966,2
16,1627500848,14,3523584.99978146,3523678.47829193,3523592.41440153,3523685.29252516,OK,OK,0,0,f,f,7.33503001416102,6.78760128095746,16,13,book,2,Not Studied,16,25,85,Binocular,calculator,f,f,go,0,0,3523788.88742896,3523815.97403665,3523820.05695426,3523821.56791779,Return,Return,12,0,0,,,0,0,NaN,NaN,solar calculator,27.0594659303315,2,Return,1.48974430281669,2
16,1627500848,15,3523595.96664714,3523689.55519676,3523597.87783868,3523691.36637167,OK,OK,2,11,j,j,1.83183421147987,1.78229722939432,155,141,lamp,2,CFS,18,45,165,Not Studied,cutting board,j,j,go,1,0,3523823.74920788,3523833.40522298,3523836.10697179,3523837.61791539,Return,Return,2,0.163424993572402,0.142592440378944,2@,2@,4.01326962615878,2.42935123889293,3.08282936913971,3.19068159796606,table,9.6447402141057,2,Return,1.43885293416679,2
16,1627500848,16,3523604.47196492,3523699.23127471,3523607.78399753,3523701.94296514,OK,OK,6,12,NO RESPONSE,NO RESPONSE,NaN,NaN,81,96,stroller,2,Binocular,17,16,13,CFS,book,z,z,go,1,1,3523840.15951727,3523846.11324809,3523849.30523925,3523850.61606024,Return,Return,9,1,1,,,0,0,NaN,NaN,book,5.92978258850053,2,Return,1.29583068098873,2
16,1627500848,17,3523610.85596143,3523705.07491475,3523611.96664925,3523706.18564453,OK,OK,10,11,j,f,1.07777052326128,1.08585216896608,45,165,cutting board,2,CFS,15,81,96,Binocular,stroller,j,j,nogo,1,0,3523852.39714918,3523860.88217501,3523864.75491218,3523868.46724434,Return,OK,2,0.156162883060169,0.136256065277408,2@,,3.29980176984335,4.8995156994734,3.11829100399489,3.2276240183515,baby stroller,8.46735964668915,2,NO RESPONSE,NaN,2
