subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
7,1375409176,1,1002252.163,1002346.943,1002255.075,1002350.055,OK,OK,10,8,NO RESPONSE,NO RESPONSE,NaN,NaN,53,23,floss,1,Binocular,2,184,181,Not Studied,mailbox,z,z,go,1,1,1002486.61,1002492.824,1002497.057,1002500.069,Return,Return,4,1,1,,,0,0,NaN,NaN,roof,6.192094089,2,Return,2.985287988,2
7,1375409176,2,1002259.088,1002353.077,1002262.3,1002355.888,OK,OK,7,11,NO RESPONSE,NO RESPONSE,NaN,NaN,50,80,dresser,1,Binocular,8,53,23,Binocular,floss,z,z,go,1,1,1002502.63,1002509.004,1002512.867,1002515.778,Return,Return,10,1,1,,,0,0,NaN,NaN,mailbox,6.347215871,2,Return,2.894484022,2
7,1375409176,3,1002267.423,1002358.44,1002273.437,1002362.352,OK,OK,0,0,f,f,5.975014632,3.889389753,85,25,foot stool,1,Not Studied,11,32,122,Not Studied,chain,f,f,nogo,0,0,1002517.9,1002521.172,1002523.763,1002527.476,Return,OK,2,0,0,,,0,0,NaN,NaN,chain,3.245016283,2,NO RESPONSE,NaN,2
7,1375409176,4,1002277.289,1002365.604,1002279.4,1002367.516,OK,OK,1,5,j,j,2.068906491,1.844578786,8,153,bed,1,CFS,5,56,99,CFS,clothes pin,j,j,nogo,1,0,1002530.618,1002534.09,1002536.922,1002540.534,Return,OK,3,0.378316622,0.416944739,3#,3#,3.113512161,1.714373127,2.507865567,2.450148619,NO RESPONSE,3.446371636,2,NO RESPONSE,NaN,2
7,1375409176,5,1002283.523,1002371.788,1002287.335,1002375.601,OK,OK,1,1,NO RESPONSE,NO RESPONSE,NaN,NaN,56,99,clothes pin,1,Binocular,4,8,153,Binocular,bed,z,z,go,1,1,1002542.645,1002548.299,1002551.181,1002553.992,Return,Return,7,1,1,,,0,0,NaN,NaN,desk,5.642117769,2,Return,2.722429541,2
7,1375409176,6,1002290.447,1002377.962,1002293.659,1002381.174,OK,OK,7,7,NO RESPONSE,NO RESPONSE,NaN,NaN,172,170,paint brush,1,Binocular,9,141,155,CFS,purse,z,z,go,1,1,1002556.034,1002563.028,1002566.36,1002569.172,Return,OK,11,1,1,,,0,0,NaN,NaN,tweezers,6.972937624,2,NO RESPONSE,NaN,2
7,1375409176,7,1002297.452,1002383.395,1002300.864,1002387.208,OK,OK,0,0,f,f,3.312843068,3.724451612,61,121,glass,1,Not Studied,7,61,121,Not Studied,glass,f,f,go,0,0,1002573.695,1002577.307,1002580.439,1002581.75,Return,Return,10,0,0,,,0,0,NaN,NaN,glass,3.583127549,2,Return,1.206751468,2
7,1375409176,8,1002303.365,1002389.96,1002307.978,1002394.072,OK,OK,0,0,f,f,4.590744049,4.039979004,141,155,purse,1,Not Studied,6,50,80,CFS,dresser,f,f,go,0,0,1002583.751,1002588.084,1002590.645,1002591.956,Return,Return,4,0,0,,,0,0,NaN,NaN,drawers,4.310251713,2,Return,1.279774846,2
7,1375409176,9,1002311.511,1002398.105,1002313.322,1002399.616,OK,OK,11,10,j,j,1.741268704,1.494419306,32,122,chain,1,CFS,3,172,170,Binocular,paint brush,j,j,nogo,1,0,1002593.877,1002602.513,1002605.555,1002608.366,Return,OK,11,0.355395577,0.396610104,3,3,4.176962088,2.575476581,2.545868208,2.479621341,brick,8.623127682,2,NO RESPONSE,NaN,2
7,1375409176,10,1002318.445,1002402.908,1002322.057,1002406.22,OK,OK,0,0,f,f,3.51854441,3.283138929,153,8,knife,1,Not Studied,12,143,128,Binocular,high heel,f,f,go,0,0,1002610.298,1002613.069,1002615.981,1002617.692,Return,Return,9,0,0,,,0,0,NaN,NaN,shoe,2.746235593,2,Return,1.62256836,2
