subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
5,1341233147,1,2058347.13371515,2058480.65088132,2058350.44565387,2058485.96396343,OK,OK,8,10,j,j,3.27982914424501,5.25833844463341,53,23,floss,1,CFS,12,141,155,Binocular,purse,j,j,nogo,1,0,2058639.02238325,2058649.52845877,2058656.93270294,2058660.64486617,Return,OK,2,1,1,1!,1!,1.85592088738512,2.27902526910436,2,2,a part of cell,10.4847372507211,2,NO RESPONSE,NaN,2
5,1341233147,2,2058361.32195029,2058491.86735821,2058365.23420027,2058494.67899328,OK,OK,0,11,NO RESPONSE,NO RESPONSE,NaN,NaN,85,25,foot stool,1,Binocular,6,172,170,CFS,paint brush,z,z,nogo,1,1,2058664.35701069,2058695.05444363,2058700.06764599,2058702.7791832,Return,OK,12,1,1,,,0,0,NaN,NaN,a steel pencil case,30.6832701070234,2,NO RESPONSE,NaN,2
5,1341233147,3,2058369.09643045,2058498.38111808,2058372.50840032,2058501.39286525,OK,OK,5,9,NO RESPONSE,NO RESPONSE,NaN,NaN,141,155,purse,1,Binocular,1,8,153,Binocular,bed,z,z,go,1,1,2058704.99048104,2058716.3770619,2058718.85854708,2058721.87021577,Return,Return,1,1,1,,,0,0,NaN,NaN,bookshelf,11.3685326871928,2,Return,2.9561251422856,2
5,1341233147,4,2058379.80262049,2058503.62415333,2058386.51651359,2058507.93664231,OK,OK,0,0,f,f,6.6727230688557,4.25165591691621,143,128,high heel,1,Not Studied,11,153,8,Not Studied,knife,f,f,go,0,0,2058724.62182158,2058732.93663175,2058736.61876873,2058739.63047968,Return,OK,9,0,0,,,0,0,NaN,NaN,hanger,8.30415325472131,2,NO RESPONSE,NaN,2
5,1341233147,5,2058391.3393027,2058511.49873859,2058394.95137321,2058514.81062751,OK,OK,3,6,NO RESPONSE,NO RESPONSE,NaN,NaN,61,121,glass,1,Binocular,10,50,80,CFS,dresser,z,z,go,1,1,2058746.32437802,2058754.85928177,2058758.05115323,2058759.26182203,Return,Return,1,1,1,,,0,0,NaN,NaN,cabinet,8.52021570992656,2,Return,1.17724801436998,2
5,1341233147,6,2058402.2455813,2058516.93188011,2058404.45685228,2058519.7435182,OK,OK,0,0,j,j,2.11669053253718,2.7592880462762,50,80,dresser,1,CFS,5,85,25,Not Studied,foot stool,j,j,nogo,1,0,2058761.32305866,2058774.86085045,2058777.57241483,2058780.88433212,Return,OK,6,1,1,3#,3#,0.995435762607542,2.95409056205181,2,2,screwdriver ,13.5202999243047,2,NO RESPONSE,NaN,2
5,1341233147,7,2058412.34141984,2058524.15601268,2058419.35545831,2058528.36843972,OK,OK,0,0,f,f,6.92388728167862,4.15063290670514,32,122,chain,1,Not Studied,8,56,99,Binocular,clothes pin,f,f,go,0,0,2058782.98554891,2058794.81235587,2058797.35385069,2058800.46563353,Return,Return,5,0,0,,,0,0,NaN,NaN,cutton,11.8165738396347,2,Return,3.08795949723572,2
5,1341233147,8,2058423.38778763,2058530.95994045,2058426.09935774,2058534.37191968,OK,OK,3,0,j,j,2.61310975532979,3.34627168159932,172,170,paint brush,1,CFS,2,32,122,Not Studied,chain,j,j,go,1,0,2058805.18836403,2058821.80799543,2058825.09988777,2058828.01156788,Return,OK,10,0.959189457109138,0.96491594437237,2@,2@,3.0276427105194,4.17454887344007,2.01886767731095,2.01615783382467,bike chain,16.6040939723607,2,NO RESPONSE,NaN,2
5,1341233147,9,2058437.13572875,2058539.27443851,2058440.2475279,2058543.48719305,OK,OK,6,5,j,j,3.02429000218399,4.15929190977477,56,99,clothes pin,1,CFS,7,184,181,CFS,mailbox,j,j,go,1,0,2058830.37295078,2058838.14741917,2058840.60885375,2058842.82014043,Return,Return,2,0.920044414629323,1,1!,1!,5.18094592936818,1.09846132655892,2.03797268078664,2,bed ,7.74655927857384,2,Return,2.15039626089856,2
5,1341233147,10,2058449.29276075,2058547.84973051,2058454.10556184,2058551.76195937,OK,OK,0,0,f,f,4.74647415871732,3.88744533597492,184,181,mailbox,1,Not Studied,9,61,121,CFS,glass,f,f,go,0,0,2058845.02111219,2058851.34505857,2058854.94714166,2058856.05777297,Return,Return,11,0,0,,,0,0,NaN,NaN,gobblet,6.31354422983713,2,Return,1.05131290131249,2
