subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
25,1816789168,1,5415948.74961356,5416041.95806292,5415954.3631724,5416046.1707336,OK,OK,0,0,f,f,5.601183722727,4.14790613483638,153,8,knife,1,Not Studied,7,50,80,Not Studied,dresser,f,f,nogo,0,0,5416188.30980166,5416192.20223946,5416197.34544856,5416200.55746152,Return,OK,7,0,0,,,0,0,NaN,NaN,NO RESPONSE,3.86841653287411,2,NO RESPONSE,NaN,2
25,1816789168,2,5415957.1749513,5416048.71229896,5415962.48829483,5416053.12513723,OK,OK,0,0,f,f,5.25546440761536,4.35335241630673,61,121,glass,1,Not Studied,8,85,25,Binocular,foot stool,f,f,nogo,0,0,5416203.10905392,5416209.22289303,5416214.86639808,5416218.37860432,Return,OK,4,0,0,,,0,0,NaN,NaN,NO RESPONSE,6.1002442240715,2,NO RESPONSE,NaN,2
25,1816789168,3,5415965.52016291,5416055.90681567,5415969.03239872,5416059.41904213,OK,OK,4,4,NO RESPONSE,NO RESPONSE,NaN,NaN,53,23,floss,1,Binocular,3,53,23,Not Studied,floss,z,z,go,1,1,5416221.3805135,5416231.6169362,5416234.62880482,5416238.54125566,Return,OK,0,1,1,,,0,0,NaN,NaN,NO RESPONSE,10.2196173854172,2,NO RESPONSE,NaN,2
25,1816789168,4,5415972.77471122,5416062.4809174,5415976.38699415,5416065.39278055,OK,OK,3,10,NO RESPONSE,NO RESPONSE,NaN,NaN,50,80,dresser,1,Binocular,1,172,170,CFS,paint brush,z,z,go,1,1,5416243.63445418,5416247.08658234,5416254.16104975,5416255.47187226,Return,Return,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,3.43683599308133,2,Return,1.26989841926843,2
25,1816789168,5,5415979.54898988,5416068.67481683,5415986.86357038,5416070.2858311,OK,OK,4,11,j,j,7.2161386013031,1.5818854495883,32,122,chain,1,CFS,10,141,155,Binocular,purse,j,j,go,1,0,5416257.89343812,5416262.2460812,5416270.7514346,5416272.86274906,Return,Return,11,0.455522793094531,0.489638800475289,2@,2@,3.34184137727441,1.62508914479669,2.39905798385146,2.35835427669386,needle,4.32908574584872,2,Return,2.0625770650804,2
25,1816789168,6,5415992.82727753,5416075.8393022,5415994.93860104,5416077.85055082,OK,OK,5,7,j,j,2.04944401327521,1.94502283353359,143,128,high heel,1,CFS,11,56,99,CFS,clothes pin,j,j,nogo,1,0,5416275.81458638,5416280.93781956,5416287.90217055,5416291.41438886,Return,OK,4,0.568879124960592,0.465758834389329,2@,3#,3.35564615721139,2.65266447636198,2.2765820088731,2.38643970495643,NO RESPONSE,5.09492809791118,2,NO RESPONSE,NaN,2
25,1816789168,7,5415999.54153759,5416082.65355776,5416004.75477997,5416088.26708008,OK,OK,0,0,f,f,5.17463013995439,5.52221577242017,85,25,foot stool,1,Not Studied,2,153,8,Not Studied,knife,f,f,go,0,0,5416293.75588714,5416296.60764777,5416306.38377284,5416308.2949508,Return,Return,1,0,0,,,0,0,NaN,NaN,book,2.82480661477894,2,Return,1.89238558337092,2
25,1816789168,8,5416008.27697461,5416090.84871047,5416011.48900116,5416094.46095778,OK,OK,7,3,NO RESPONSE,NO RESPONSE,NaN,NaN,172,170,paint brush,1,Binocular,4,61,121,CFS,glass,z,z,go,1,1,5416314.59888637,5416317.20053705,5416320.97289989,5416322.88410351,Return,Return,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.58070130553097,2,Return,1.81442580185831,2
25,1816789168,9,5416013.58031615,5416096.47225017,5416019.09379315,5416102.08574049,OK,OK,0,0,f,f,5.44714134465903,5.52679358143359,141,155,purse,1,Not Studied,5,8,153,Binocular,bed,f,f,go,0,0,5416325.64548366,5416329.92816499,5416332.7102793,5416335.12176832,Return,Return,2,0,0,,,0,0,NaN,NaN,NO RESPONSE,4.26945561077446,2,Return,2.36448452621698,2
25,1816789168,10,5416022.90612837,5416106.05825311,5416026.61844996,5416109.07011207,OK,OK,2,9,NO RESPONSE,NO RESPONSE,NaN,NaN,56,99,clothes pin,1,Binocular,6,32,122,Binocular,chain,z,z,go,1,1,5416340.97542092,5416348.83033041,5416351.7321804,5416355.4444706,Return,Return,2,1,1,,,0,0,NaN,NaN,chainlink,7.84249604400247,2,Return,3.64548215363175,2
