subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
43,22939844,1,85899.5588300282,86016.9213935388,85903.1710518372,86020.6337094667,OK,OK,3,2,NO RESPONSE,NO RESPONSE,NaN,NaN,50,80,dresser,1,Binocular,11,53,23,Not Studied,floss,z,z,go,1,1,86258.8610415499,86278.973473753,86284.8371553402,86286.9484226788,Return,Return,1,1,1,,,0,0,NaN,NaN,NO RESPONSE,20.0939015319891,2,Return,2.0136831568816,2
43,22939844,2,85911.6162838925,86028.3084394258,85920.2316054663,86033.2214935741,OK,OK,0,0,f,f,8.50608572967758,4.85963520033692,61,121,glass,1,Not Studied,8,141,155,Binocular,purse,f,f,go,0,0,86289.540101943,86300.9770670532,86304.9896082868,86307.6012441923,Return,Return,5,0,0,,,0,0,NaN,NaN,NO RESPONSE,11.4223582723207,2,Return,2.59671996648831,2
43,22939844,3,85923.753787394,86035.9130982193,85926.9657761094,86039.825579142,OK,OK,0,0,f,f,3.17642880773928,3.87882210749376,85,25,foot stool,1,Not Studied,4,8,153,Not Studied,bed,f,f,nogo,0,0,86311.5336554948,86316.7268617908,86320.2990604413,86323.8112373341,Return,OK,4,0,0,,,0,0,NaN,NaN,NO RESPONSE,5.1644903816341,2,NO RESPONSE,NaN,2
43,22939844,4,85930.7177946241,86043.5879003221,85934.730577041,86047.700429723,OK,OK,10,6,j,j,3.96421400179679,4.05182665465691,184,181,mailbox,1,CFS,5,85,25,CFS,foot stool,j,j,nogo,0,1,86326.3428239041,86332.6767071195,86335.9587582467,86339.4709399692,Return,OK,4,1,1,2@,3#,1.62901045179805,0.835004807533791,2,2,NO RESPONSE,6.31500389998837,2,NO RESPONSE,NaN,2
43,22939844,5,85941.2246084317,86055.4452308478,85944.336535025,86059.3576526066,OK,OK,8,0,NO RESPONSE,NO RESPONSE,NaN,NaN,172,170,paint brush,1,Binocular,7,184,181,Binocular,mailbox,z,z,go,1,1,86341.5322274115,86349.0668651474,86352.6991721886,86354.0099594546,Return,Return,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,7.50924918618693,2,Return,1.2462895794306,2
43,22939844,6,85948.1188714067,86064.1005843339,85951.3308574054,86066.7121643959,OK,OK,0,10,j,j,3.10682884010021,2.5707536633272,143,128,high heel,1,CFS,6,143,128,CFS,high heel,j,j,go,0,1,86357.2920184301,86376.9641986071,86380.7164619274,86382.9278430056,Return,Return,3,1,1,3#,3#,3.39945995906339,1.69328404756024,2,2,lady boot,19.6609212299372,2,Return,2.12433199147927,2
43,22939844,7,85956.6041157535,86073.3263084273,85960.4164941053,86076.2381041357,OK,OK,1,10,NO RESPONSE,NO RESPONSE,NaN,NaN,56,99,clothes pin,1,Binocular,9,172,170,Not Studied,paint brush,z,z,go,1,1,86386.6701827923,86395.2554835259,86397.3067722722,86399.5181231647,Return,Return,1,1,1,,,0,0,NaN,NaN,NO RESPONSE,8.57035883497156,2,Return,2.19770788255846,2
43,22939844,8,85966.460211686,86078.6995787894,85973.774674659,86081.2111519691,OK,OK,4,4,j,j,7.26103376204264,2.45949024883157,32,122,chain,1,CFS,10,61,121,CFS,glass,j,j,go,0,1,86401.5494145191,86408.2035554474,86410.6450158052,86412.2560422623,Return,Return,5,1,0.951229424500714,3#,3#,5.04272282747082,1.97914954880095,2,2.02266959692358,NO RESPONSE,6.64291910968313,2,Return,1.53921086249466,2
43,22939844,9,85978.8678752801,86085.8840360755,85985.4819592421,86087.895310719,OK,OK,5,6,j,j,6.51717141104746,1.98689580394421,8,153,bed,1,CFS,3,56,99,Binocular,clothes pin,j,j,nogo,0,1,86414.8776418484,86429.2765999,86432.438512125,86435.2502743876,Return,OK,11,1,0.90483741803596,3#,3#,1.92620263801316,3.68613804136454,2,2.04568180093028,NO RESPONSE,14.3782144702855,2,NO RESPONSE,NaN,2
43,22939844,10,85990.0947977441,86091.7777158636,85996.5088093812,86093.6888692213,OK,OK,0,0,f,f,6.30595544837706,1.85308189489297,153,8,knife,1,Not Studied,12,32,122,Binocular,chain,f,f,go,0,0,86437.2314826106,86442.4947591668,86445.7667971089,86447.5778928723,Return,Return,5,0,0,,,0,0,NaN,NaN,chain,5.24808321098681,2,Return,1.76870182369021,2
