subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,list,tType_study,trial_test,item_test,pair_test,tType_test,gonogo_answer,name,name_test,roboBCFS_1,roboBCFS_2,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
2,221686510,1,144513.415961223,144641.776776683,144515.327103599,144644.988758286,OK,OK,9,4,j,j,1.8172384617792,3.16998553244048,50,80,1,CFS,12,172,170,Binocular,go,dresser,paint brush,j,j,0,1,144790.590427987,144799.886279181,144802.377856272,144803.588648293,Return,Return,6,1,1,2@,2@,0.1,0.1,paintbrush,9.27661474180059,1,Return,1.15300690114964,1
2,221686510,2,144522.381600692,144648.551008186,144534.399159777,144658.867531118,OK,OK,0,0,f,f,12.0025871366379,10.2670220219006,184,181,1,Not Studied,3,61,121,CFS,go,mailbox,glass,f,f,0,0,144805.499844398,144812.023931391,144813.85509771,144814.665633643,Return,Return,0,1,1,,,0.1,0.1,wine glass,6.49447935647913,1,Return,0.715201563347364,1
2,221686510,3,144537.250970667,144661.519154802,144540.462953779,144666.332215994,OK,OK,0,3,j,j,3.10900143047911,4.72255698809749,172,170,1,CFS,1,184,181,Binocular,go,paint brush,mailbox,j,j,0,1,144816.486747829,144837.88022472,144840.762045308,144842.273037243,Return,Return,9,1,1,2@,2@,0.1,0.1,dont know,21.3782969692547,1,Return,1.4068677595933,1
2,221686510,4,144546.386689241,144672.626223804,144551.299778233,144677.539255444,OK,OK,5,1,NO RESPONSE,NO RESPONSE,NaN,NaN,153,8,1,Binocular,7,32,122,Not Studied,go,knife,chain,z,z,1,1,144844.034101848,144848.476895521,144850.678274421,144852.189274506,Return,Return,3,1,1,,,0.1,0.1,chain,4.41442995003308,1,Return,1.49806500531849,1
2,221686510,5,144553.721297378,144679.490510965,144568.540625833,144687.705676759,OK,OK,0,0,f,f,14.797273651202,8.11009532652679,8,153,1,Not Studied,5,8,153,CFS,go,bed,bed,f,f,0,0,144853.950324622,144857.432547453,144860.144241848,144861.154894355,Return,Return,6,1,1,,,0.1,0.1,bed,3.4657603589003,1,Return,0.97573778370861,1
2,221686510,6,144572.192947691,144690.417375682,144577.106048756,144695.33049033,OK,OK,0,3,NO RESPONSE,NO RESPONSE,NaN,NaN,61,121,1,Binocular,2,56,99,Not Studied,go,glass,clothes pin,z,z,1,1,144862.865986262,144874.80320526,144876.954817625,144878.465786921,Return,Return,2,1,1,,,0.1,0.1,clothes pin,11.9252169303945,1,Return,1.49232174910139,1
2,221686510,7,144579.567670697,144698.062187267,144584.480689746,144702.975286823,OK,OK,3,8,NO RESPONSE,NO RESPONSE,NaN,NaN,141,155,1,Binocular,8,153,8,Binocular,go,purse,knife,z,z,1,1,144880.216879987,144885.600298105,144887.831680365,144889.342600762,Return,Return,4,1,1,,,0.1,0.1,cleaver,5.36578055247082,1,Return,1.4948071630788,1
2,221686510,8,144587.572609313,144705.456858266,144592.585799152,144707.368040486,OK,OK,6,8,j,j,4.97672150534345,1.84677878700313,56,99,1,CFS,6,141,155,Not Studied,nogo,clothes pin,purse,j,j,0,1,144891.053704743,144895.286365932,144897.807960871,144902.721065257,Return,OK,7,1,1,3#,3#,0.1,0.1,tote bag,4.20847835857421,1,NO RESPONSE,NaN,1
2,221686510,9,144598.249365139,144714.312406031,144609.466421104,144722.827769626,OK,OK,0,0,f,f,11.20307860506,8.47844218817772,32,122,1,Not Studied,4,143,128,CFS,go,chain,high heel,f,f,0,0,144904.652287145,144917.880593577,144920.352184427,144921.262730351,Return,Return,6,1,1,,,0.1,0.1,belt buckle,13.2007860718004,1,Return,0.860818025365006,1
2,221686510,10,144612.06805911,144725.539479717,144623.78544092,144736.156193205,OK,OK,0,0,f,f,11.6797302326886,10.5627111235808,143,128,1,Not Studied,9,53,23,CFS,nogo,high heel,floss,f,f,0,0,144923.09386075,144938.823780407,144941.435419534,144946.348528447,Return,OK,9,1,1,,,0.1,0.1,dont know,15.7021469521569,1,NO RESPONSE,NaN,1
2,221686510,11,144626.517121254,144740.088663838,144631.430247675,144745.001724154,OK,OK,2,8,NO RESPONSE,NO RESPONSE,NaN,NaN,85,25,1,Binocular,11,85,25,Not Studied,go,foot stool,foot stool,z,z,1,1,144948.129332684,144960.27728756,144962.128440724,144963.139080252,Return,Return,0,1,1,,,0.1,0.1,faucet,12.1375969723449,1,Return,0.946442558837589,1
2,221686510,12,144633.441521083,144749.904844022,144635.953097395,144751.81605703,OK,OK,0,3,j,j,2.44168679739232,1.87656964577036,53,23,1,CFS,10,50,80,Binocular,nogo,floss,dresser,j,j,0,1,144964.910219627,144975.186355639,144977.298036873,144982.211124959,Return,OK,2,1,1,2@,2@,0.1,0.1,dresser,10.2599602949631,1,NO RESPONSE,NaN,1
2,221686510,13,144989.375701294,145087.057125281,144991.186740495,145089.1684446,OK,OK,10,3,j,j,1.71379503945354,2.04347120024613,81,96,2,CFS,20,147,146,Binocular,go,stroller,hole punch,j,j,0,1,145171.940531173,145177.814253792,145180.566005188,145181.576634151,Return,Return,3,1,1,2@,3#,0.1,0.1,hole punch,5.8595753184054,1,Return,0.978021865244955,1
2,221686510,14,144996.490085963,145092.980843236,145001.403189142,145097.89395064,OK,OK,4,0,NO RESPONSE,NO RESPONSE,NaN,NaN,69,30,2,Binocular,24,4,34,CFS,go,umbrella,bandana,z,z,1,1,145183.277668492,145192.743345239,145195.585441765,145196.39593393,Return,Return,9,1,1,,,0.1,0.1,bandana,9.44167351609212,1,Return,0.749851264554309,1
2,221686510,15,145003.904769767,145100.625663574,145008.817859061,145105.538735964,OK,OK,5,10,NO RESPONSE,NO RESPONSE,NaN,NaN,16,13,2,Binocular,18,45,165,Binocular,go,book,cutting board,z,z,1,1,145198.056975263,145209.884442739,145212.746257768,145214.357272673,Return,Return,10,1,1,,,0.1,0.1,ring,11.8055303932051,1,Return,1.58807598956628,1
2,221686510,16,145010.739077415,145107.520009333,145017.053040678,145113.533766042,OK,OK,0,0,f,f,6.27713935310021,5.97141230615671,25,85,2,Not Studied,23,155,141,Not Studied,go,calculator,lamp,f,f,0,0,145216.218426353,145231.387992016,145233.349227225,145234.359867054,Return,Return,2,1,1,,,0.1,0.1,vase,15.1470369573217,1,Return,1.00007244345034,1
2,221686510,17,145020.525253937,145116.805855785,145022.23631747,145118.116702169,OK,OK,10,10,j,j,1.67470597772626,1.26133521122392,110,102,2,CFS,21,107,64,CFS,go,lazy chair,ring,j,j,0,1,145236.321094717,145238.842669131,145240.663802031,145241.474317138,Return,Return,1,1,1,3#,2@,0.1,0.1,ring,2.49991261507967,1,Return,0.773229067097418,1
2,221686510,18,145028.510261464,145122.539455569,145032.222604831,145124.550719318,OK,OK,10,4,j,j,3.68918893221417,1.99931359832408,147,146,2,CFS,13,16,13,Not Studied,go,hole punch,book,j,j,0,1,145243.145392189,145245.406528483,145247.808328823,145248.618851777,Return,Return,6,1,1,2@,2@,0.1,0.1,book,2.23531050619204,1,Return,0.780354483926203,1
2,221686510,19,145037.405924787,145128.893464967,145043.219515722,145133.506367326,OK,OK,0,0,f,f,5.72895797042293,4.57292927193339,45,165,2,Not Studied,15,177,179,Binocular,go,cutting board,paper towel,f,f,0,0,145250.179510035,145259.585729426,145262.067296039,145263.177977252,Return,Return,7,1,1,,,0.1,0.1,duct tape,9.38452378546936,1,Return,1.07268341697636,1
2,221686510,20,145045.911207575,145135.767798223,145047.222007474,145137.178673313,OK,OK,5,0,j,j,1.26351274055196,1.38641576681403,161,163,2,CFS,22,81,96,Not Studied,nogo,pen,stroller,j,j,0,1,145264.879046004,145269.612042093,145272.093617461,145277.006694076,Return,OK,6,1,1,2@,2@,0.1,0.1,baby carriage,4.71647837912315,1,NO RESPONSE,NaN,1
2,221686510,21,145051.574775976,145141.25121456,145059.589814934,145146.564570505,OK,OK,0,0,f,f,7.96730506449239,5.28655760505353,155,141,2,Not Studied,16,110,102,CFS,go,lamp,lazy chair,f,f,0,0,145278.74780685,145288.974185381,145290.695300141,145291.605906737,Return,Return,0,1,1,,,0.1,0.1,dont know,10.2067306604004,1,Return,0.851226814702386,1
2,221686510,22,145062.001351976,145149.616510345,145066.914443684,145154.529600242,OK,OK,0,7,NO RESPONSE,NO RESPONSE,NaN,NaN,107,64,2,Binocular,17,161,163,CFS,nogo,ring,pen,z,z,1,1,145293.346995061,145299.590918187,145302.102498122,145307.015610356,Return,OK,8,1,1,,,0.1,0.1,pen,6.21502302042791,1,NO RESPONSE,NaN,1
2,221686510,23,145069.405995722,145156.350725295,145076.120241031,145161.163781355,OK,OK,0,0,f,f,6.67926840568543,4.71429360544425,177,179,2,Not Studied,19,25,85,Not Studied,go,paper towel,calculator,f,f,0,0,145308.726740899,145312.629109166,145315.400892081,145316.411515611,Return,Return,10,1,1,,,0.1,0.1,calculator,3.89065476501128,1,Return,1.00034501194023,1
2,221686510,24,145079.962625821,145163.625337277,145084.875754959,145168.538425363,OK,OK,10,2,NO RESPONSE,NO RESPONSE,NaN,NaN,4,34,2,Binocular,14,69,30,Binocular,nogo,bandana,umbrella,z,z,1,1,145317.962496631,145322.675423772,145325.61728066,145330.530401648,Return,OK,9,1,1,,,0.1,0.1,umbrella,4.68637782457517,1,NO RESPONSE,NaN,1
2,221686510,25,145334.312781228,145416.884780205,145339.22587354,145421.797826636,OK,OK,1,0,NO RESPONSE,NO RESPONSE,NaN,NaN,97,151,3,Binocular,30,117,135,Binocular,go,scissors,plane,z,z,1,1,145499.496768569,145506.631286393,145510.183455788,145511.394267429,Return,Return,6,1,1,,,0.1,0.1,airplane,7.1188905648014,1,Return,1.10405414665001,1
2,221686510,26,145341.837533796,145425.380156049,145343.84878698,145427.791635438,OK,OK,9,10,j,j,1.99429960618727,2.39950448682066,122,32,3,CFS,31,95,66,CFS,go,lure,shoe,j,j,0,1,145513.195060021,145517.458093427,145520.059699438,145522.070958357,Return,Return,7,1,1,2@,3#,0.1,0.1,sneaker,4.25209686052403,1,Return,1.99524921906414,1
2,221686510,27,145347.981386863,145432.914845443,145352.894484609,145437.827934133,OK,OK,0,8,NO RESPONSE,NO RESPONSE,NaN,NaN,174,131,3,Binocular,27,174,131,Binocular,go,paint tray,paint tray,z,z,1,1,145528.124764823,145542.463820987,145545.685850497,145546.296223674,Return,Return,3,1,1,,,0.1,0.1,thing you dip paint roller in,14.3211686697614,1,Return,0.583978105190909,1
2,221686510,28,145356.106531713,145439.809181543,145362.620642338,145443.421436137,OK,OK,0,0,f,f,6.46844046461047,3.60168871714268,117,135,3,Not Studied,25,121,61,Not Studied,go,plane,mug,f,f,0,0,145547.927253497,145550.098623001,145552.800380268,145553.510766455,Return,Return,10,1,1,,,0.1,0.1,mug,2.14228345974698,1,Return,0.645097434928175,1
2,221686510,29,145365.092165573,145446.213209519,145371.205987813,145450.525948488,OK,OK,0,0,f,f,6.01035488536581,4.25343404582236,113,76,3,Not Studied,29,113,76,CFS,go,radio,radio,f,f,0,0,145555.071755537,145566.62902978,145568.970542985,145569.680940642,Return,Return,7,1,1,,,0.1,0.1,dont know,11.5329576939112,1,Return,0.650097542064032,1
2,221686510,30,145373.927750036,145453.157585025,145375.238534843,145454.268301554,OK,OK,3,4,j,j,1.22259336075513,1.07674266488175,95,66,3,CFS,26,97,151,Not Studied,go,shoe,scissors,j,j,0,1,145571.382039579,145574.864245506,145576.925517571,145577.936154986,Return,Return,3,1,1,2@,2@,0.1,0.1,scissors,3.45428320378414,1,Return,0.974745610321406,1
