subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,list,tType_study,trial_test,item_test,pair_test,tType_test,gonogo_answer,name,name_test,roboBCFS_1,roboBCFS_2,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
61,284022832,1,767846.772076009,767947.105257915,767850.68455889,767951.017727515,OK,OK,6,6,NO RESPONSE,NO RESPONSE,NaN,NaN,172,170,1,Binocular,11,56,99,Not Studied,nogo,paint brush,clothes pin,z,z,1,1,768068.341547917,768077.337210668,768082.500452017,768086.412926749,Return,OK,7,1,1,,,0,0,NaN,NaN,bird,8.97984623280354,1,NO RESPONSE,NaN,1
61,284022832,2,767855.447537813,767954.299750161,767856.858424977,767955.710632797,OK,OK,1,4,j,j,1.35694637580309,1.32378146343399,32,122,1,CFS,12,141,155,Binocular,nogo,chain,purse,j,j,0,1,768089.07460347,768103.613766851,768105.715057582,768109.627525673,Return,OK,2,0.188596176781579,0.126419797902373,2@,3#,4.85813687434202,3.15238609022169,2.9741805796587,3.28963081380402,spoon,14.5254869633354,1,NO RESPONSE,NaN,1
61,284022832,3,767861.941658273,767960.113455495,767865.854085916,767964.025896722,OK,OK,0,3,NO RESPONSE,NO RESPONSE,NaN,NaN,53,23,1,Binocular,7,184,181,Not Studied,go,floss,mailbox,z,z,1,1,768111.768887592,768116.101623065,768118.172925227,768122.085377622,Return,OK,1,1,1,,,0,0,NaN,NaN,wood,4.31056838214863,1,NO RESPONSE,NaN,1
61,284022832,4,767870.747167839,767966.767624963,767874.659651022,767970.680084904,OK,OK,0,2,NO RESPONSE,NO RESPONSE,NaN,NaN,50,80,1,Binocular,4,50,80,CFS,go,dresser,dresser,z,z,1,1,768125.727651574,768135.503824561,768139.106105504,768140.416905101,Return,Return,9,1,1,,,0,0,NaN,NaN,wooden door,9.75083015661221,1,Return,1.25221609033179,1
61,284022832,5,767880.923603554,767973.641936486,767882.834771587,767975.35303443,OK,OK,6,4,j,j,1.81553845549934,1.62862017273437,8,153,1,CFS,8,153,8,Binocular,go,bed,knife,j,j,0,1,768142.408168119,768155.986708137,768159.278772651,768161.189999242,Return,Return,10,0.170648877650497,0.114389363522611,3#,3#,1.28449939062731,1.87633342507532,3.04953059612905,3.37458772014079,paint brush,13.5573252551258,1,Return,1.87056378216948,1
61,284022832,6,767889.468950587,767980.296118329,767892.080584582,767984.408736499,OK,OK,0,0,f,f,2.52576073922683,4.03802526404615,61,121,1,Not Studied,10,85,25,CFS,nogo,glass,foot stool,f,f,0,0,768165.062447158,768174.057767311,768176.64974921,768180.562200397,Return,OK,7,0,0,,,0,0,NaN,NaN,spiral notebook,8.98211552377325,1,NO RESPONSE,NaN,1
61,284022832,7,767897.584090996,767987.770848394,767898.694800281,767989.481921888,OK,OK,8,6,j,j,1.0422912776703,1.67506396910176,184,181,1,CFS,3,53,23,Not Studied,go,mailbox,floss,j,j,0,1,768182.733229719,768192.389642519,768195.441561832,768199.353982835,Return,OK,9,0.15440948984401,0.103503776340576,1!,1!,3.3397473138834,3.68368900837982,3.12717536223439,3.46213194946618,ice tray,9.63845738919917,1,NO RESPONSE,NaN,1
61,284022832,8,767903.487808824,767993.554495735,767907.80051127,767995.965956409,OK,OK,0,0,f,f,4.28213040484115,2.39495413273107,153,8,1,Not Studied,5,8,153,CFS,go,knife,bed,f,f,0,0,768202.475969754,768206.088233101,768208.36965839,768209.680490285,Return,Return,4,0,0,,,0,0,NaN,NaN,bridge,3.58305565861519,1,Return,1.26525289251003,1
61,284022832,9,767910.512216229,767999.218049345,767914.12449648,768003.430712219,OK,OK,0,0,f,f,3.59337794443127,4.12298211047892,141,155,1,Not Studied,2,143,128,Binocular,go,purse,high heel,f,f,0,0,768211.641735757,768215.514190917,768217.895669663,768219.006391323,Return,Return,1,0,0,,,0,0,NaN,NaN,belt,3.85675485350657,1,Return,1.02675457275473,1
61,284022832,10,767920.968795588,768006.622658077,767927.48290893,768010.034825678,OK,OK,0,0,f,f,6.43219006503932,3.31805239408277,85,25,1,Not Studied,6,61,121,Binocular,go,foot stool,glass,f,f,0,0,768220.82754807,768239.048984147,768242.511161875,768243.621901345,Return,Return,6,0,0,,,0,0,NaN,NaN,serving spoon,18.205784669728,1,Return,1.06600956432521,1
