subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
49,31790133,1,174381.724971867,174554.111526332,174406.650439564,174565.428566858,OK,OK,0,0,f,f,24.8259812148754,11.2681059589086,153,8,knife,1,Not Studied,11,172,170,Not Studied,paint brush,f,f,nogo,0,0,174784.08380594,174790.497715852,174795.60090068,174798.912929481,Return,OK,6,0,0,,,0,0,NaN,NaN,NO RESPONSE,6.3871666296327,2,NO RESPONSE,NaN,2
49,31790133,2,174411.453359543,174570.01143342,174414.465246653,174572.923201659,OK,OK,9,10,NO RESPONSE,NO RESPONSE,NaN,NaN,172,170,paint brush,1,Binocular,1,184,181,Binocular,mailbox,z,z,nogo,1,1,174801.62463747,174811.640804303,174815.513195659,174819.125469085,Return,OK,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,10.0059459701006,2,NO RESPONSE,NaN,2
49,31790133,3,174418.427689059,174576.035121612,174428.343840557,174589.053171124,OK,OK,5,8,f,j,9.89880168990931,12.9840815954376,143,128,high heel,1,CFS,12,53,23,Not Studied,floss,j,j,go,0,1,174821.376849777,174827.790831832,174830.062216859,174833.67440486,Return,Return,0,1,1,,3#,1.56985279003135,1.64733544712752,2,2, ,6.38937833250384,2,Return,3.59987949888455,2
49,31790133,4,174431.755913671,174593.335835925,174449.276748413,174609.455821484,OK,OK,0,0,f,f,17.4661603727436,16.0749162650027,85,25,foot stool,1,Not Studied,10,8,153,CFS,bed,f,f,go,0,0,174835.895501492,174837.936745359,174841.069018592,174842.980187646,Return,Return,8,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.03051769605372,2,Return,1.89694738519029,2
49,31790133,5,174452.588813136,174612.817864293,174459.703197144,174629.338117961,OK,OK,8,9,j,j,7.0730356987624,16.4164814273827,32,122,chain,1,CFS,6,61,121,Binocular,glass,j,j,go,0,1,174845.161588031,174850.334751958,174853.856932981,174855.567993185,Return,Return,8,1,1,3#,3#,3.55741551453565,0.953776971186926,2,2,NO RESPONSE,5.15618600643938,2,Return,1.60475297269295,2
49,31790133,6,174464.356088688,174634.891545964,174478.174624913,174642.105977907,OK,OK,1,11,j,j,13.7613802933483,7.15057358780177,184,181,mailbox,1,CFS,2,32,122,CFS,chain,j,j,nogo,0,1,174857.429116538,174861.121385872,174864.523494702,174867.435299164,Return,OK,10,1,1,3#,3#,2.2294127933135,3.63441716080757,2,2,chain,3.6644372548908,2,NO RESPONSE,NaN,2
49,31790133,7,174483.557962794,174649.030250855,174487.170193357,174652.542441331,OK,OK,3,4,NO RESPONSE,NO RESPONSE,NaN,NaN,56,99,clothes pin,1,Binocular,9,141,155,Not Studied,purse,z,z,go,1,1,174869.406555177,174874.839898311,174878.151951865,174880.663498481,Return,Return,6,1,1,,,0,0,NaN,NaN, ,5.42269393676543,2,Return,2.49320007776259,2
49,31790133,8,174490.402173729,174654.853860081,174507.322638154,174670.573577531,OK,OK,0,0,f,f,16.898694530857,15.6596664123063,141,155,purse,1,Not Studied,7,50,80,CFS,dresser,f,f,go,0,0,174882.76480395,174888.07810055,174891.039912075,174893.951726499,Return,Return,7,0,0,,,0,0,NaN,NaN,drawer,5.29620668964344,2,Return,2.86100744013675,2
49,31790133,9,174510.024325109,174673.08514075,174519.740297123,174689.005002065,OK,OK,0,0,f,f,9.69228804841987,15.819992381148,61,121,glass,1,Not Studied,5,56,99,Binocular,clothes pin,f,f,go,0,0,174896.223139598,174899.05486967,174902.106761828,174904.918484547,Return,Return,9,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.82165319583146,2,Return,2.72195390530396,2
49,31790133,10,174522.472007938,174691.986846299,174526.184322054,174695.499025909,OK,OK,2,4,NO RESPONSE,NO RESPONSE,NaN,NaN,50,80,dresser,1,Binocular,8,85,25,Binocular,foot stool,z,z,go,1,1,174906.719630817,174910.101702109,174912.583242978,174915.294907801,Return,Return,4,1,1,,,0,0,NaN,NaN,NO RESPONSE,3.36489142823848,2,Return,2.64523646232556,2
49,31790133,11,174529.326242019,174697.710346616,174532.238058555,174701.222517471,OK,OK,10,4,NO RESPONSE,NO RESPONSE,NaN,NaN,53,23,floss,1,Binocular,3,153,8,CFS,knife,z,z,go,1,1,174917.066007271,174919.197320601,174922.049087307,174924.760780203,Return,Return,6,1,1,,,0,0,NaN,NaN, ,2.11429314859561,2,Return,2.61120545805898,2
49,31790133,12,174536.200510621,174705.505184688,174549.518755856,174714.020495455,OK,OK,11,7,j,f,13.2594994252722,8.48747325551813,8,153,bed,1,CFS,4,143,128,Not Studied,high heel,j,j,go,0,1,174926.782029092,174930.694465038,174933.886151486,174934.796663399,Return,Return,9,1,1,3#,,1.54409553063308,2.79069791412235,2,2, ,3.90206566464622,2,Return,0.853915924497414,2
49,31790133,13,174942.992077775,175062.295812767,174952.307824242,175073.012509841,OK,OK,10,6,f,j,9.21165335277328,10.7054372210696,155,141,lamp,2,CFS,15,147,146,Not Studied,hole punch,j,j,nogo,0,1,175203.803385442,175213.639431761,175217.001500227,175219.913322197,Return,OK,10,1,1,,1!,1.8172887867956,2.52462901503468,2,2,  ,9.81087993594701,2,NO RESPONSE,NaN,2
49,31790133,14,174955.499785984,175079.506482671,174965.115748701,175094.325677849,OK,OK,0,0,f,j,9.59165692678653,14.7103013373562,107,64,ring,2,Not Studied,16,45,165,Binocular,cutting board,f,f,nogo,0,0,175224.235981782,175229.569303243,175232.831290871,175235.943216559,Return,OK,8,0,0,,,0,0,NaN,NaN, ,5.32198463429813,2,NO RESPONSE,NaN,2
49,31790133,15,174967.757378581,175097.417569016,174974.371455299,175101.830296556,OK,OK,0,0,f,j,6.56591188447783,4.32707876522909,69,30,umbrella,2,Not Studied,20,155,141,Not Studied,lamp,f,f,go,0,0,175238.184607007,175242.577301837,175245.529140023,175247.14018278,Return,Return,8,0,0,,,0,0,NaN,NaN, ,4.36508008858073,2,Return,1.5325108547695,2
49,31790133,16,174977.883573933,175104.902185502,174980.995570859,175108.014149827,OK,OK,8,8,NO RESPONSE,NO RESPONSE,NaN,NaN,110,102,lazy chair,2,Binocular,19,107,64,CFS,ring,z,z,go,1,1,175248.951263753,175251.322741992,175254.424659325,175256.235770483,Return,Return,11,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.34230712574208,2,Return,1.79676301122527,2
49,31790133,17,174983.246949136,175110.965939414,174987.159364556,175113.877777684,OK,OK,0,10,NO RESPONSE,NO RESPONSE,NaN,NaN,161,163,pen,2,Binocular,24,177,179,Binocular,paper towel,z,z,go,1,1,175257.956865003,175259.517787802,175261.919279637,175263.029983108,Return,Return,5,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.53650743531762,2,Return,1.0700536580116,2
49,31790133,18,174989.000480857,175115.788916854,175000.417569922,175123.103475516,OK,OK,0,0,f,f,11.4022639844043,7.24331840552622,16,13,book,2,Not Studied,18,16,13,CFS,book,f,f,nogo,0,0,175264.711027604,175266.141893401,175268.82352199,175271.935486919,Return,OK,8,0,0,,,0,0,NaN,NaN, ,1.40620200481499,2,NO RESPONSE,NaN,2
49,31790133,19,175003.719640477,175126.42549426,175006.831573711,175130.037754405,OK,OK,8,3,NO RESPONSE,NO RESPONSE,NaN,NaN,147,146,hole punch,2,Binocular,13,110,102,Not Studied,lazy chair,z,z,go,1,1,175273.70659303,175275.978019712,175278.199064426,175279.009863162,Return,Return,2,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.24244785125484,2,Return,0.717941930051893,2
49,31790133,20,175011.874651054,175132.089014475,175022.991549828,175137.902612931,OK,OK,0,0,f,f,11.0876060120354,5.71894952715957,4,34,bandana,2,Not Studied,23,69,30,CFS,umbrella,f,f,go,0,0,175280.881016303,175282.682119407,175285.834083044,175286.544513274,Return,Return,8,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.78789718283224,2,Return,0.658770200243453,2
49,31790133,21,175025.883320977,175141.044551308,175029.295444502,175144.556728201,OK,OK,5,4,NO RESPONSE,NO RESPONSE,NaN,NaN,81,96,stroller,2,Binocular,21,81,96,Binocular,stroller,z,z,go,1,1,175288.395682003,175290.32686173,175292.518240889,175293.528865635,Return,Return,2,1,1,,,0,0,NaN,NaN, ,1.90507728734519,2,Return,0.974469577689888,2
49,31790133,22,175031.47676248,175148.669284165,175038.491105495,175156.584147944,OK,OK,1,12,f,f,6.93320216660504,7.84223709502839,177,179,paper towel,2,CFS,17,25,85,Binocular,calculator,j,j,go,0,1,175295.239895654,175299.732677057,175302.974667596,175304.285485953,Return,Return,8,1,1,,,1.86849184901652,1.42639950685529,2,2,calculator,4.47667856383487,2,Return,1.26176455672248,2
49,31790133,23,175041.162787005,175160.206397125,175048.577343795,175176.426445712,OK,OK,1,12,f,j,7.36695582512766,16.1766887062113,25,85,calculator,2,CFS,22,4,34,CFS,bandana,j,j,go,0,1,175305.946516455,175307.477456146,175309.618801074,175310.429285578,Return,Return,3,1,1,,3#,2.40137827096159,2.50042300705103,2,2, ,1.51383831116254,2,Return,0.70555917112506,2
49,31790133,24,175051.259052678,175181.259420943,175059.173956603,175194.077356775,OK,OK,3,2,f,j,7.81450945898541,12.7953388520691,45,165,cutting board,2,CFS,14,161,163,Not Studied,pen,j,j,go,0,1,175312.070299973,175315.242288169,175317.75384535,175318.7644544,Return,Return,3,1,1,,2@,2.50432361382202,1.38633747032836,2,2,pen,3.15794915045262,2,Return,0.970409607252805,2
