subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
11,1385512564,1,2501112.082,2501194.41,2501115.994,2501197.622,OK,OK,0,7,NO RESPONSE,NO RESPONSE,NaN,NaN,141,155,purse,1,Binocular,6,184,181,Binocular,mailbox,z,z,go,1,1,2501315.95,2501324.805,2501327.987,2501330.198,Return,Return,3,1,1,,,0,0,NaN,NaN,bag,8.825683798,2,Return,2.108520215,2
11,1385512564,2,2501118.956,2501200.613,2501122.668,2501203.525,OK,OK,2,10,NO RESPONSE,NO RESPONSE,NaN,NaN,85,25,foot stool,1,Binocular,12,53,23,CFS,floss,z,z,go,1,1,2501332.62,2501345.227,2501348.859,2501351.07,Return,Return,11,1,1,,,0,0,NaN,NaN,door,12.57878917,2,Return,2.147123969,2
11,1385512564,3,2501125.82,2501206.647,2501128.632,2501209.358,OK,OK,11,12,NO RESPONSE,NO RESPONSE,NaN,NaN,153,8,knife,1,Binocular,4,32,122,Binocular,chain,z,z,nogo,1,1,2501353.011,2501359.525,2501363.127,2501366.039,Return,OK,10,1,1,,,0,0,NaN,NaN,chain,6.490159881,2,NO RESPONSE,NaN,2
11,1385512564,4,2501133.134,2501211.84,2501135.346,2501213.151,OK,OK,5,3,j,j,2.117013807,1.262787024,50,80,dresser,1,CFS,5,153,8,Not Studied,knife,j,j,nogo,1,0,2501368.19,2501372.903,2501375.855,2501379.167,Return,OK,6,0.1,0.1,1!,1!,3.471516047,4.270253984,3.492893472,3.492893472,knife,4.686808626,2,NO RESPONSE,NaN,2
11,1385512564,5,2501140.369,2501217.043,2501143.08,2501220.555,OK,OK,0,0,f,f,2.666391888,3.491296324,32,122,chain,1,Not Studied,3,50,80,CFS,dresser,f,f,go,0,0,2501381.248,2501385.58,2501388.002,2501389.212,Return,Return,2,0,0,,,0,0,NaN,NaN,fence,4.308239621,2,Return,1.146131505,2
11,1385512564,6,2501145.872,2501223.306,2501148.984,2501226.618,OK,OK,0,0,f,f,3.058836669,3.211344631,184,181,mailbox,1,Not Studied,1,141,155,Not Studied,purse,f,f,go,0,0,2501391.574,2501400.999,2501404.221,2501405.832,Return,Return,12,0,0,,,0,0,NaN,NaN,ribbon,9.413314285,2,Return,1.557769649,2
11,1385512564,7,2501151.695,2501228.85,2501154.707,2501231.861,OK,OK,0,0,f,f,2.931428254,2.915800877,8,153,bed,1,Not Studied,9,61,121,Binocular,glass,f,f,go,0,0,2501408.153,2501415.027,2501417.699,2501418.709,Return,Return,4,0,0,,,0,0,NaN,NaN,wine glass,6.848869654,2,Return,0.903020192,2
11,1385512564,8,2501157.468,2501234.383,2501160.28,2501237.295,OK,OK,0,0,f,f,2.797381683,2.886257579,143,128,high heel,1,Not Studied,8,143,128,Not Studied,high heel,f,f,go,0,0,2501420.51,2501433.808,2501436.41,2501438.121,Return,Return,7,0,0,,,0,0,NaN,NaN,bag,13.27455502,2,Return,1.631134982,2
11,1385512564,9,2501164.863,2501241.137,2501167.574,2501243.848,OK,OK,12,12,NO RESPONSE,NO RESPONSE,NaN,NaN,61,121,glass,1,Binocular,7,8,153,CFS,bed,z,z,nogo,1,1,2501440.052,2501448.587,2501451.518,2501454.33,Return,OK,11,1,1,,,0,0,NaN,NaN,window,8.52435188,2,NO RESPONSE,NaN,2
11,1385512564,10,2501172.127,2501246.6,2501175.039,2501247.711,OK,OK,5,7,j,j,2.834068425,1.084562241,172,170,paint brush,1,CFS,11,56,99,CFS,clothes pin,j,j,go,1,0,2501456.351,2501461.794,2501464.496,2501466.607,Return,Return,3,0.1,0.1,1,2,3.942247955,4.635431293,3.492893472,3.492893472,NO RESPONSE,5.416099099,2,Return,2.047129342,2
11,1385512564,11,2501181.072,2501252.343,2501183.784,2501255.455,OK,OK,11,10,f,f,2.656400846,3.068815938,53,23,floss,1,CFS,2,172,170,Not Studied,paint brush,j,j,go,1,0,2501468.388,2501471.56,2501475.212,2501476.323,Return,Return,11,0.1,0.1,,,4.112879891,1.685175563,3.492893472,3.492893472,NO RESPONSE,3.146528732,2,Return,1.090354329,2
