subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType_study,trial_test,item_test,pair_test,tType_test,name_test,roboBCFS_1,roboBCFS_2,gonogo_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
35,1928534751,1,1877856.80255145,1877955.8606636,1877863.61659783,1877962.87476377,OK,OK,0,0,f,f,6.77684587612748,6.99348614620976,184,181,mailbox,1,Not Studied,9,50,80,Binocular,dresser,f,f,go,0,0,1878204.13625243,1878213.67189345,1878218.08449929,1878219.89553384,Return,Return,7,0,0,,,0,0,NaN,NaN,drawer,9.51254067756236,2,Return,1.75606613932177,2
35,1928534751,2,1877866.21808883,1877965.62635956,1877872.53179126,1877972.1401692,OK,OK,0,0,f,f,6.21680055069737,6.49129941733554,143,128,high heel,1,Not Studied,7,56,99,CFS,clothes pin,f,f,go,0,0,1878224.6583197,1878237.00557119,1878239.47699641,1878242.28867691,Return,Return,5,0,0,,,0,0,NaN,NaN,flower,12.3252329728566,2,Return,2.78634257987142,2
35,1928534751,3,1877875.1933383,1877976.61284044,1877879.10564668,1877980.12490843,OK,OK,5,7,j,j,3.82519810949452,3.48836063686758,53,23,floss,1,CFS,5,32,122,Binocular,chain,j,j,nogo,1,0,1878244.42992491,1878261.42991072,1878264.37164343,1878267.48348883,Return,OK,8,1,0.891023376695556,2,2,2.99687623330398,2.09589222600269,2,2.05283220517442,bag,16.9763330989517,2,NO RESPONSE,NaN,2
35,1928534751,4,1877883.53824142,1877984.77728899,1877885.34932819,1877986.28848705,OK,OK,1,4,j,j,1.75998471444473,1.4675667132251,172,170,paint brush,1,CFS,11,8,153,Not Studied,bed,j,j,nogo,1,0,1878269.38460563,1878328.90957515,1878331.66086306,1878335.07316374,Return,OK,5,1,1,3,3,2.45328040761551,4.41311086822176,2,2,frame,59.498088857159,2,NO RESPONSE,NaN,2
35,1928534751,5,1877890.64242203,1877990.22078493,1877893.35401467,1877991.6316132,OK,OK,11,3,j,j,2.63137836218812,1.3358003271278,56,99,clothes pin,1,CFS,2,53,23,CFS,floss,j,j,go,1,0,1878337.16442259,1878408.93663964,1878410.5876471,1878413.49937322,Return,Return,3,0.962268714363257,0.967216100482006,3,3,1.1296235111733,3.23398257225921,2.01740792953551,2.01507525062625,window,71.746014641365,2,Return,2.84261316014454,2
35,1928534751,6,1877898.9873164,1878009.10188808,1877902.49938318,1878011.91353931,OK,OK,4,11,NO RESPONSE,NO RESPONSE,NaN,NaN,153,8,knife,1,Binocular,8,85,25,Not Studied,foot stool,z,z,go,1,1,1878415.75069508,1878427.64739767,1878430.92962774,1878432.64063661,Return,Return,12,1,1,,,0,0,NaN,NaN,chair,11.8787934218999,2,Return,1.62760950322263,2
35,1928534751,7,1877905.13088771,1878014.47502595,1877906.84190774,1878016.18600765,OK,OK,5,8,j,j,1.63822334189899,1.60825327620842,50,80,dresser,1,CFS,1,143,128,Binocular,high heel,j,j,go,1,0,1878435.64240875,1878439.59471484,1878441.84609194,1878445.25804188,Return,Return,0,0.925961078642316,0.935506985031618,3,3,2.44261639446437,3.57431862172641,2.03501788307817,2.03030201004013,bag,3.93841510498896,2,Return,3.36653074505739,2
35,1928534751,8,1877910.26391702,1878019.75811357,1877919.17915935,1878028.4732354,OK,OK,0,0,f,f,8.88848964613862,8.66048424062319,32,122,chain,1,Not Studied,3,153,8,Not Studied,knife,f,f,go,0,0,1878450.51116758,1878462.60827652,1878465.28991871,1878468.30165783,Return,Return,1,0,0,,,0,0,NaN,NaN,bag,12.0763919891324,2,Return,3.00149987684563,2
35,1928534751,9,1877921.9107261,1878030.8746545,1877929.02493345,1878037.18831436,OK,OK,0,0,f,f,7.04114715056494,6.2075492485892,8,153,bed,1,Not Studied,4,184,181,CFS,mailbox,f,f,nogo,0,0,1878474.20509584,1878492.74605901,1878495.00737563,1878498.41940012,Return,OK,5,0,0,,,0,0,NaN,NaN,bag,18.52493843087,2,NO RESPONSE,NaN,2
35,1928534751,10,1877933.55757139,1878040.25012564,1877936.26918063,1878043.6621444,OK,OK,12,5,NO RESPONSE,NO RESPONSE,NaN,NaN,141,155,purse,1,Binocular,10,141,155,CFS,purse,z,z,go,1,1,1878500.27045684,1878600.32944615,1878604.09165155,1878605.70260605,Return,Return,12,1,1,,,0,0,NaN,NaN,cloth,100.045904255938,2,Return,1.56847530254163,2
